table_type,repair_mode,update_pct,distribution,part_rows,lineitem_rows,update_ops,j1_alloc_ms,j1_insert_ms,join1_build_ms,join1_probe_ms,update_ms,join2_build_ms,join2_probe_ms,total_ms,join1_matched,join2_matched,join1_q14_ratio,join2_q14_ratio
Naive,Nr,1.000000,uniform,200000,75983,2000,0.002056,142.386243,142.388299,103.917570,0.000076,146.107021,122.763083,515.176049,75983,75983,16.380779,16.400676
Ivmh,Nr,1.000000,uniform,200000,75983,2000,8.812042,75.224632,84.036674,61.455583,1.091306,0.000000,68.942111,215.525674,75983,75983,16.380779,16.400676
Heap,Nr,1.000000,uniform,200000,75983,2000,9.251556,43.455188,52.706743,49.548194,0.977451,0.000000,68.174771,171.407159,75983,75983,16.380779,16.400676
Heap,Rr,1.000000,uniform,200000,75983,2000,8.354097,38.970639,47.324736,46.388979,0.918965,0.000000,66.109007,160.741688,75983,75983,16.380779,16.400676
Heap,Wr,1.000000,uniform,200000,75983,2000,19.090584,112.334791,131.425375,101.516951,9.186965,0.000000,112.189528,354.318819,75983,75983,16.380779,16.400676
Chain,Wr,1.000000,uniform,200000,75983,2000,16.191507,94.717396,110.908903,119.489243,15.269563,0.000000,117.327743,362.995452,75983,75983,16.380779,16.400676
Par,Nr,1.000000,uniform,200000,75983,2000,14.749750,89.394451,104.144201,103.140771,10.185014,0.000000,154.060139,371.530125,75983,75983,16.380779,16.380779
Par,Rr,1.000000,uniform,200000,75983,2000,19.817285,98.247250,118.064535,112.875792,6.836083,0.000000,195.231819,433.008229,75983,75983,16.380779,16.400676
Par,Wr,1.000000,uniform,200000,75983,2000,13.304319,57.321597,70.625917,69.369340,11.335813,0.000000,105.223681,256.554751,75983,75983,16.380779,16.400676
