table_label,history_scans,component,duration_ms
SNAP,0,BuildSnap,153.32151354609928
SNAP,0,InitLoad,0.07452304964539007
SNAP,0,RecentScan,54.06606528368794
SNAP,0,Update,0.0
SNAP,2,BuildSnap,146.5105484468085
SNAP,2,HistoryScan,0.9552588652482271
SNAP,2,InitLoad,0.020912524822695035
SNAP,2,RecentScan,50.24565042553191
SNAP,2,Update,0.0
SNAP,4,BuildSnap,145.92170063829786
SNAP,4,HistoryScan,1.8486371205673757
SNAP,4,InitLoad,0.020683808510638297
SNAP,4,RecentScan,50.71614243262411
SNAP,4,Update,0.0
SNAP,6,BuildSnap,146.14743175177304
SNAP,6,HistoryScan,2.859242617021277
SNAP,6,InitLoad,0.021384751773049646
SNAP,6,RecentScan,49.13412379432624
SNAP,6,Update,0.0
SNAP,8,BuildSnap,145.994161035461
SNAP,8,HistoryScan,4.028285468085106
SNAP,8,InitLoad,0.020192673758865246
SNAP,8,RecentScan,46.176754716312054
SNAP,8,Update,0.0
SNAP,10,BuildSnap,145.38009899290782
SNAP,10,HistoryScan,4.976099297872341
SNAP,10,InitLoad,0.02074527659574468
SNAP,10,RecentScan,45.005272141843975
SNAP,10,Update,7.680851063829788e-06
IVMH,0,InitLoad,0.38562234042553195
IVMH,0,RecentScan,42.74075595744681
IVMH,0,Update,0.02455290070921986
IVMH,2,BuildSnap,2.3614923191489363
IVMH,2,HistoryScan,0.8642774822695035
IVMH,2,InitLoad,0.35323375177304966
IVMH,2,RecentScan,38.95335816312057
IVMH,2,Update,0.0251982695035461
IVMH,4,BuildSnap,4.89594385106383
IVMH,4,HistoryScan,1.7388333262411348
IVMH,4,InitLoad,0.34102363829787236
IVMH,4,RecentScan,41.44930521985816
IVMH,4,Update,0.02854550354609929
IVMH,6,BuildSnap,7.403145085106383
IVMH,6,HistoryScan,2.6265434539007093
IVMH,6,InitLoad,0.3418755886524823
IVMH,6,RecentScan,39.862235539007095
IVMH,6,Update,0.02637943971631206
IVMH,8,BuildSnap,9.858301411347517
IVMH,8,HistoryScan,3.49132595035461
IVMH,8,InitLoad,0.33140159574468087
IVMH,8,RecentScan,38.86216310638298
IVMH,8,Update,0.026243219858156027
IVMH,10,BuildSnap,12.256977248226951
IVMH,10,HistoryScan,4.493776893617021
IVMH,10,InitLoad,0.3468942056737589
IVMH,10,RecentScan,38.7679934893617
IVMH,10,Update,0.028059964539007092
MONO-WR,0,InitLoad,0.824335695035461
MONO-WR,0,RecentScan,43.37200321985816
MONO-WR,0,Update,0.4596642907801418
MONO-WR,2,HistoryScan,0.9261291418439715
MONO-WR,2,InitLoad,0.4542009503546099
MONO-WR,2,RecentScan,42.58103692907801
MONO-WR,2,Update,0.48603958865248226
MONO-WR,4,HistoryScan,1.6920067943262411
MONO-WR,4,InitLoad,0.458165780141844
MONO-WR,4,RecentScan,41.368710382978726
MONO-WR,4,Update,0.4661365106382978
MONO-WR,6,HistoryScan,2.5284952624113477
MONO-WR,6,InitLoad,0.46605969503546096
MONO-WR,6,RecentScan,40.366665482269504
MONO-WR,6,Update,0.4539757872340426
MONO-WR,8,HistoryScan,3.680324758865248
MONO-WR,8,InitLoad,0.4561805531914894
MONO-WR,8,RecentScan,51.07035843262411
MONO-WR,8,Update,0.7502390709219858
MONO-WR,10,HistoryScan,4.530014184397163
MONO-WR,10,InitLoad,0.48347901418439715
MONO-WR,10,RecentScan,41.16913765248227
MONO-WR,10,Update,0.5087813404255319
DUAL-WR,0,InitLoad,0.506193560283688
DUAL-WR,0,RecentScan,43.87797607092198
DUAL-WR,0,Update,0.4800585177304964
DUAL-WR,2,HistoryScan,0.9092083333333333
DUAL-WR,2,InitLoad,0.5306418439716312
DUAL-WR,2,RecentScan,45.877137163120565
DUAL-WR,2,Update,0.4826007659574468
DUAL-WR,4,HistoryScan,1.8078451560283686
DUAL-WR,4,InitLoad,0.5054485815602836
DUAL-WR,4,RecentScan,43.28331912056738
DUAL-WR,4,Update,0.4860413829787234
DUAL-WR,6,HistoryScan,2.657984624113475
DUAL-WR,6,InitLoad,0.49885874468085106
DUAL-WR,6,RecentScan,42.87466428368795
DUAL-WR,6,Update,0.4778085106382978
DUAL-WR,8,HistoryScan,3.479682035460993
DUAL-WR,8,InitLoad,0.49902865957446807
DUAL-WR,8,RecentScan,40.8298909858156
DUAL-WR,8,Update,0.4699515319148936
DUAL-WR,10,HistoryScan,4.4509042553191485
DUAL-WR,10,InitLoad,0.5062284255319149
DUAL-WR,10,RecentScan,40.532097226950356
DUAL-WR,10,Update,0.47553839716312063
EPOCH-WR,0,InitLoad,0.5032062624113476
EPOCH-WR,0,RecentScan,45.923699468085104
EPOCH-WR,0,Update,0.5237925602836879
EPOCH-WR,2,HistoryScan,0.8551873617021276
EPOCH-WR,2,InitLoad,0.5045091560283688
EPOCH-WR,2,RecentScan,44.13118971631205
EPOCH-WR,2,Update,0.536353439716312
EPOCH-WR,4,HistoryScan,1.7613764822695035
EPOCH-WR,4,InitLoad,0.5144760638297872
EPOCH-WR,4,RecentScan,42.90863592907802
EPOCH-WR,4,Update,0.5113451276595745
EPOCH-WR,6,HistoryScan,2.730686460992908
EPOCH-WR,6,InitLoad,0.5193761843971632
EPOCH-WR,6,RecentScan,43.129302035460995
EPOCH-WR,6,Update,0.577340134751773
EPOCH-WR,8,HistoryScan,3.73636909929078
EPOCH-WR,8,InitLoad,0.5142207446808511
EPOCH-WR,8,RecentScan,42.744716297872344
EPOCH-WR,8,Update,0.5585549503546099
EPOCH-WR,10,HistoryScan,4.460524794326241
EPOCH-WR,10,InitLoad,0.5471932624113476
EPOCH-WR,10,RecentScan,40.8981314964539
EPOCH-WR,10,Update,0.5187556241134752
