table_type,repair_type,idx,tx_id,tx_type,duration_ms,count,read_ts,from_ts,to_ts,build_reason,trial,table_label,history_scans,component
ivmh,No Repair,51,51,RecentScan,66.9375,,51.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,52,52,RecentScan,73.754291,,52.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,53,53,RecentScan,64.898708,,53.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,54,54,RecentScan,63.15475,,54.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,55,55,MarkTs,0.0025830000000000002,,55.0,,,,1,IVMH,0,
ivmh,No Repair,56,56,Update,0.247208,21.0,,,,,1,IVMH,0,Update
ivmh,No Repair,57,57,RecentScan,65.853958,,57.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,58,58,RecentScan,66.007667,,58.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,59,59,RecentScan,62.764583,,59.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,60,60,RecentScan,64.9515,,60.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,61,61,RecentScan,63.415166,,61.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,62,62,MarkTs,0.0,,62.0,,,,1,IVMH,0,
ivmh,No Repair,63,63,Update,0.237958,21.0,,,,,1,IVMH,0,Update
ivmh,No Repair,64,64,RecentScan,64.98175,,64.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,65,65,RecentScan,64.719083,,65.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,66,66,RecentScan,63.214458,,66.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,67,67,RecentScan,62.562708,,67.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,68,68,RecentScan,59.270125,,68.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,69,69,MarkTs,0.0,,69.0,,,,1,IVMH,0,
ivmh,No Repair,70,70,Update,0.204542,21.0,,,,,1,IVMH,0,Update
ivmh,No Repair,0,0,InitLoad,52.664542,210000.0,,,,,2,IVMH,0,InitLoad
ivmh,No Repair,1,1,RecentScan,77.600583,,1.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,2,2,RecentScan,63.028042,,2.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,3,3,RecentScan,65.940292,,3.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,4,4,RecentScan,64.078542,,4.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,5,5,RecentScan,59.883583,,5.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0012079999999999999,,6.0,,,,2,IVMH,0,
ivmh,No Repair,7,7,Update,0.178166,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,8,8,RecentScan,60.775125,,8.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,9,9,RecentScan,65.402083,,9.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,10,10,RecentScan,61.3265,,10.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,11,11,RecentScan,59.162833,,11.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,12,12,RecentScan,69.792208,,12.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,2,IVMH,0,
ivmh,No Repair,14,14,Update,0.305375,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,15,15,RecentScan,68.318792,,15.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,16,16,RecentScan,67.501708,,16.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,17,17,RecentScan,64.668083,,17.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,18,18,RecentScan,61.286208,,18.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,19,19,RecentScan,60.016958,,19.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,2,IVMH,0,
ivmh,No Repair,21,21,Update,0.125167,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,22,22,RecentScan,67.320917,,22.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,23,23,RecentScan,63.545417,,23.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,24,24,RecentScan,63.132667,,24.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,25,25,RecentScan,60.835083,,25.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,26,26,RecentScan,58.731084,,26.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001792,,27.0,,,,2,IVMH,0,
ivmh,No Repair,28,28,Update,0.262416,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,29,29,RecentScan,61.17575,,29.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,30,30,RecentScan,62.477042,,30.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,31,31,RecentScan,60.195958,,31.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,32,32,RecentScan,61.301708,,32.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,33,33,RecentScan,59.491416,,33.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,34,34,MarkTs,0.001,,34.0,,,,2,IVMH,0,
ivmh,No Repair,35,35,Update,0.260916,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,36,36,RecentScan,63.109709,,36.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,37,37,RecentScan,65.945125,,37.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,38,38,RecentScan,61.484084,,38.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,39,39,RecentScan,57.417,,39.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,40,40,RecentScan,59.282042,,40.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,41,41,MarkTs,0.0,,41.0,,,,2,IVMH,0,
ivmh,No Repair,42,42,Update,0.166834,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,43,43,RecentScan,59.240292,,43.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,44,44,RecentScan,63.487167,,44.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,45,45,RecentScan,61.343875,,45.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,46,46,RecentScan,62.588083,,46.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,47,47,RecentScan,58.552542,,47.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,48,48,MarkTs,0.0,,48.0,,,,2,IVMH,0,
ivmh,No Repair,49,49,Update,0.169958,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,50,50,RecentScan,60.436667,,50.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,51,51,RecentScan,58.478,,51.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,52,52,RecentScan,60.146125,,52.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,53,53,RecentScan,61.9045,,53.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,54,54,RecentScan,59.240208,,54.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,55,55,MarkTs,0.001792,,55.0,,,,2,IVMH,0,
ivmh,No Repair,56,56,Update,0.188666,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,57,57,RecentScan,63.687083,,57.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,58,58,RecentScan,60.538792,,58.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,59,59,RecentScan,64.523875,,59.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,60,60,RecentScan,61.870125,,60.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,61,61,RecentScan,61.120541,,61.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,62,62,MarkTs,0.0,,62.0,,,,2,IVMH,0,
ivmh,No Repair,63,63,Update,0.205667,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,64,64,RecentScan,59.307083,,64.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,65,65,RecentScan,61.40775,,65.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,66,66,RecentScan,63.450042,,66.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,67,67,RecentScan,63.343917,,67.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,68,68,RecentScan,64.218959,,68.0,,,,2,IVMH,0,RecentScan
ivmh,No Repair,69,69,MarkTs,0.0,,69.0,,,,2,IVMH,0,
ivmh,No Repair,70,70,Update,0.205958,21.0,,,,,2,IVMH,0,Update
ivmh,No Repair,0,0,InitLoad,50.396667,210000.0,,,,,3,IVMH,0,InitLoad
ivmh,No Repair,1,1,RecentScan,74.397958,,1.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,2,2,RecentScan,67.861167,,2.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,3,3,RecentScan,58.441792,,3.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,4,4,RecentScan,64.981541,,4.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,5,5,RecentScan,61.375041,,5.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0,,6.0,,,,3,IVMH,0,
ivmh,No Repair,7,7,Update,0.20275,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,8,8,RecentScan,60.101542,,8.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,9,9,RecentScan,64.078583,,9.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,10,10,RecentScan,62.053792,,10.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,11,11,RecentScan,62.687792,,11.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,12,12,RecentScan,59.913416,,12.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,3,IVMH,0,
ivmh,No Repair,14,14,Update,0.261375,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,15,15,RecentScan,63.663291,,15.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,16,16,RecentScan,59.558375,,16.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,17,17,RecentScan,67.78375,,17.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,18,18,RecentScan,61.745417,,18.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,19,19,RecentScan,59.081125,,19.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,3,IVMH,0,
ivmh,No Repair,21,21,Update,0.114792,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,22,22,RecentScan,62.944833,,22.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,23,23,RecentScan,60.820458,,23.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,24,24,RecentScan,59.656708,,24.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,25,25,RecentScan,61.857292,,25.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,26,26,RecentScan,61.286667,,26.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001917,,27.0,,,,3,IVMH,0,
ivmh,No Repair,28,28,Update,0.24625,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,29,29,RecentScan,57.396375,,29.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,30,30,RecentScan,56.19775,,30.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,31,31,RecentScan,55.842625,,31.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,32,32,RecentScan,58.340375,,32.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,33,33,RecentScan,60.323708,,33.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,3,IVMH,0,
ivmh,No Repair,35,35,Update,0.233709,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,36,36,RecentScan,56.65275,,36.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,37,37,RecentScan,59.301291,,37.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,38,38,RecentScan,59.473417,,38.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,39,39,RecentScan,58.8815,,39.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,40,40,RecentScan,58.052417,,40.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,41,41,MarkTs,0.0,,41.0,,,,3,IVMH,0,
ivmh,No Repair,42,42,Update,0.146666,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,43,43,RecentScan,55.409666,,43.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,44,44,RecentScan,54.683042,,44.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,45,45,RecentScan,59.266291,,45.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,46,46,RecentScan,56.237792,,46.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,47,47,RecentScan,63.530791,,47.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,48,48,MarkTs,0.0,,48.0,,,,3,IVMH,0,
ivmh,No Repair,49,49,Update,0.200625,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,50,50,RecentScan,62.650667,,50.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,51,51,RecentScan,60.598916,,51.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,52,52,RecentScan,55.200708,,52.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,53,53,RecentScan,56.798667,,53.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,54,54,RecentScan,57.619208,,54.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,55,55,MarkTs,0.001333,,55.0,,,,3,IVMH,0,
ivmh,No Repair,56,56,Update,0.160917,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,57,57,RecentScan,59.940708,,57.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,58,58,RecentScan,57.979125,,58.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,59,59,RecentScan,57.177708,,59.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,60,60,RecentScan,59.218084,,60.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,61,61,RecentScan,58.583792,,61.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,62,62,MarkTs,0.0,,62.0,,,,3,IVMH,0,
ivmh,No Repair,63,63,Update,0.209916,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,64,64,RecentScan,56.5985,,64.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,65,65,RecentScan,59.251084,,65.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,66,66,RecentScan,58.073125,,66.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,67,67,RecentScan,59.084125,,67.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,68,68,RecentScan,58.241625,,68.0,,,,3,IVMH,0,RecentScan
ivmh,No Repair,69,69,MarkTs,0.0,,69.0,,,,3,IVMH,0,
ivmh,No Repair,70,70,Update,0.169,21.0,,,,,3,IVMH,0,Update
ivmh,No Repair,0,0,InitLoad,48.918792,210000.0,,,,,4,IVMH,0,InitLoad
ivmh,No Repair,1,1,RecentScan,64.407834,,1.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,2,2,RecentScan,59.893292,,2.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,3,3,RecentScan,58.153875,,3.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,4,4,RecentScan,61.28325,,4.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,5,5,RecentScan,58.250542,,5.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,6,6,MarkTs,0.001375,,6.0,,,,4,IVMH,0,
ivmh,No Repair,7,7,Update,0.201625,21.0,,,,,4,IVMH,0,Update
ivmh,No Repair,8,8,RecentScan,59.553167,,8.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,9,9,RecentScan,56.765959,,9.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,10,10,RecentScan,62.83275,,10.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,11,11,RecentScan,61.171084,,11.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,12,12,RecentScan,58.110417,,12.0,,,,4,IVMH,0,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,4,IVMH,0,
