table_type,repair_type,idx,tx_id,tx_type,duration_ms,count,read_ts,from_ts,to_ts,build_reason,trial,table_label,history_scans,component
ivmh,No Repair,21,21,Update,0.024,6.0,,,,,0,IVMH,0,Update
ivmh,No Repair,22,22,RecentScan,16.501792,,22.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,23,23,RecentScan,16.528791,,23.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,24,24,RecentScan,18.072375,,24.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,25,25,RecentScan,17.426458,,25.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,26,26,RecentScan,15.446125,,26.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001375,,27.0,,,,0,IVMH,0,
ivmh,No Repair,28,28,Update,0.024458999999999998,6.0,,,,,0,IVMH,0,Update
ivmh,No Repair,29,29,RecentScan,16.943167,,29.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,30,30,RecentScan,16.66925,,30.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,31,31,RecentScan,16.664834,,31.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,32,32,RecentScan,15.671459,,32.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,33,33,RecentScan,15.868792,,33.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,0,IVMH,0,
ivmh,No Repair,35,35,Update,0.011958,6.0,,,,,0,IVMH,0,Update
ivmh,No Repair,0,0,InitLoad,14.027666,60000.0,,,,,1,IVMH,0,InitLoad
ivmh,No Repair,1,1,RecentScan,20.28,,1.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,2,2,RecentScan,16.536875,,2.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,3,3,RecentScan,18.122875,,3.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,4,4,RecentScan,18.224333,,4.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,5,5,RecentScan,16.949458,,5.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0010840000000000001,,6.0,,,,1,IVMH,0,
ivmh,No Repair,7,7,Update,0.02925,6.0,,,,,1,IVMH,0,Update
ivmh,No Repair,8,8,RecentScan,18.851583,,8.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,9,9,RecentScan,16.537917,,9.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,10,10,RecentScan,17.903708,,10.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,11,11,RecentScan,18.179292,,11.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,12,12,RecentScan,19.381,,12.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,1,IVMH,0,
ivmh,No Repair,14,14,Update,0.020875,6.0,,,,,1,IVMH,0,Update
ivmh,No Repair,15,15,RecentScan,18.337584,,15.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,16,16,RecentScan,16.45575,,16.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,17,17,RecentScan,16.073709,,17.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,18,18,RecentScan,17.972333,,18.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,19,19,RecentScan,16.830125,,19.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,1,IVMH,0,
ivmh,No Repair,21,21,Update,0.017707999999999998,6.0,,,,,1,IVMH,0,Update
ivmh,No Repair,22,22,RecentScan,17.336292,,22.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,23,23,RecentScan,17.403875,,23.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,24,24,RecentScan,15.39075,,24.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,25,25,RecentScan,15.834209,,25.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,26,26,RecentScan,16.667458,,26.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,27,27,MarkTs,0.0017079999999999999,,27.0,,,,1,IVMH,0,
ivmh,No Repair,28,28,Update,0.01825,6.0,,,,,1,IVMH,0,Update
ivmh,No Repair,29,29,RecentScan,15.363708,,29.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,30,30,RecentScan,16.262833,,30.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,31,31,RecentScan,15.272084,,31.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,32,32,RecentScan,17.502875,,32.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,33,33,RecentScan,15.586667,,33.0,,,,1,IVMH,0,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,1,IVMH,0,
ivmh,No Repair,35,35,Update,0.01725,6.0,,,,,1,IVMH,0,Update
ivmh,No Repair,0,0,InitLoad,15.176084,60000.0,,,,,0,IVMH,1,InitLoad
ivmh,No Repair,1,1,RecentScan,17.615292,,1.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,2,2,RecentScan,19.026209,,2.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,3,3,RecentScan,17.049125,,3.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,4,4,RecentScan,17.421167,,4.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,5,5,RecentScan,16.803,,5.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0015840000000000001,,6.0,,,,0,IVMH,1,
ivmh,No Repair,7,7,Update,0.025917000000000003,6.0,,,,,0,IVMH,1,Update
ivmh,No Repair,8,8,MarkTs,57.711583,,6.0,,,HistoryScan,0,IVMH,1,BuildSnap
ivmh,No Repair,8,8,HistoryScan,20.569875,,6.0,,,,0,IVMH,1,HistoryScan
ivmh,No Repair,9,9,RecentScan,17.98525,,9.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,10,10,RecentScan,18.680708,,10.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,11,11,RecentScan,18.068209,,11.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,12,12,RecentScan,17.363167,,12.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,0,IVMH,1,
ivmh,No Repair,14,14,Update,0.022417000000000003,6.0,,,,,0,IVMH,1,Update
ivmh,No Repair,15,15,RecentScan,17.181667,,15.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,16,16,RecentScan,16.230167,,16.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,17,17,RecentScan,16.422916,,17.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,18,18,RecentScan,16.811208,,18.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,19,19,RecentScan,17.143417,,19.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,0,IVMH,1,
ivmh,No Repair,21,21,Update,0.015125,6.0,,,,,0,IVMH,1,Update
ivmh,No Repair,22,22,RecentScan,17.237833,,22.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,23,23,RecentScan,18.172875,,23.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,24,24,RecentScan,18.122417,,24.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,25,25,RecentScan,16.437708,,25.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,26,26,RecentScan,17.991416,,26.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,27,27,MarkTs,0.0027919999999999998,,27.0,,,,0,IVMH,1,
ivmh,No Repair,28,28,Update,0.014792,6.0,,,,,0,IVMH,1,Update
ivmh,No Repair,29,29,RecentScan,17.04225,,29.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,30,30,RecentScan,15.785417,,30.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,31,31,RecentScan,15.967125,,31.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,32,32,RecentScan,15.94275,,32.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,33,33,RecentScan,16.51975,,33.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,0,IVMH,1,
ivmh,No Repair,35,35,Update,0.011167,6.0,,,,,0,IVMH,1,Update
ivmh,No Repair,0,0,InitLoad,15.558333,60000.0,,,,,1,IVMH,1,InitLoad
ivmh,No Repair,1,1,RecentScan,17.314,,1.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,2,2,RecentScan,17.720834,,2.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,3,3,RecentScan,17.936709,,3.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,4,4,RecentScan,14.704834,,4.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,5,5,RecentScan,16.2905,,5.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,6,6,MarkTs,0.001042,,6.0,,,,1,IVMH,1,
ivmh,No Repair,7,7,Update,0.025667000000000002,6.0,,,,,1,IVMH,1,Update
ivmh,No Repair,8,8,MarkTs,56.268541,,6.0,,,HistoryScan,1,IVMH,1,BuildSnap
ivmh,No Repair,8,8,HistoryScan,18.839917,,6.0,,,,1,IVMH,1,HistoryScan
ivmh,No Repair,9,9,RecentScan,18.798416,,9.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,10,10,RecentScan,19.501292,,10.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,11,11,RecentScan,17.152833,,11.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,12,12,RecentScan,17.812208,,12.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,1,IVMH,1,
ivmh,No Repair,14,14,Update,0.019958,6.0,,,,,1,IVMH,1,Update
ivmh,No Repair,15,15,RecentScan,17.102042,,15.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,16,16,RecentScan,27.754667,,16.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,17,17,RecentScan,18.298417,,17.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,18,18,RecentScan,17.814959,,18.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,19,19,RecentScan,16.855292,,19.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,1,IVMH,1,
ivmh,No Repair,21,21,Update,0.025875,6.0,,,,,1,IVMH,1,Update
ivmh,No Repair,22,22,RecentScan,17.497959,,22.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,23,23,RecentScan,17.462542,,23.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,24,24,RecentScan,17.713209,,24.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,25,25,RecentScan,16.641834,,25.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,26,26,RecentScan,17.241875,,26.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001167,,27.0,,,,1,IVMH,1,
ivmh,No Repair,28,28,Update,0.025958,6.0,,,,,1,IVMH,1,Update
ivmh,No Repair,29,29,RecentScan,16.68125,,29.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,30,30,RecentScan,16.910625,,30.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,31,31,RecentScan,15.5835,,31.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,32,32,RecentScan,17.904,,32.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,33,33,RecentScan,18.6045,,33.0,,,,1,IVMH,1,RecentScan
ivmh,No Repair,34,34,MarkTs,0.001125,,34.0,,,,1,IVMH,1,
ivmh,No Repair,35,35,Update,0.012625,6.0,,,,,1,IVMH,1,Update
ivmh,No Repair,0,0,InitLoad,15.887625,60000.0,,,,,0,IVMH,2,InitLoad
ivmh,No Repair,1,1,RecentScan,20.161833,,1.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,2,2,RecentScan,19.6185,,2.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,3,3,RecentScan,17.444792,,3.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,4,4,RecentScan,17.006667,,4.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,5,5,RecentScan,15.619375,,5.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0,,6.0,,,,0,IVMH,2,
ivmh,No Repair,7,7,Update,0.019542,6.0,,,,,0,IVMH,2,Update
ivmh,No Repair,8,8,MarkTs,52.013042,,6.0,,,HistoryScan,0,IVMH,2,BuildSnap
ivmh,No Repair,8,8,HistoryScan,19.233417,,6.0,,,,0,IVMH,2,HistoryScan
ivmh,No Repair,9,9,RecentScan,17.1015,,9.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,10,10,RecentScan,16.353542,,10.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,11,11,RecentScan,17.694584,,11.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,12,12,RecentScan,16.54525,,12.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,0,IVMH,2,
ivmh,No Repair,14,14,Update,0.014959,6.0,,,,,0,IVMH,2,Update
ivmh,No Repair,15,15,MarkTs,48.623125,,13.0,,,HistoryScan,0,IVMH,2,BuildSnap
ivmh,No Repair,15,15,HistoryScan,17.992125,,13.0,,,,0,IVMH,2,HistoryScan
ivmh,No Repair,16,16,RecentScan,16.966167,,16.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,17,17,RecentScan,17.170125,,17.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,18,18,RecentScan,19.341833,,18.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,19,19,RecentScan,18.977084,,19.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,0,IVMH,2,
ivmh,No Repair,21,21,Update,0.026083,6.0,,,,,0,IVMH,2,Update
ivmh,No Repair,22,22,RecentScan,17.596333,,22.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,23,23,RecentScan,17.068375,,23.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,24,24,RecentScan,18.677167,,24.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,25,25,RecentScan,19.025334,,25.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,26,26,RecentScan,17.625625,,26.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001167,,27.0,,,,0,IVMH,2,
ivmh,No Repair,28,28,Update,0.028541,6.0,,,,,0,IVMH,2,Update
ivmh,No Repair,29,29,RecentScan,18.204417,,29.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,30,30,RecentScan,16.117333,,30.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,31,31,RecentScan,16.547208,,31.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,32,32,RecentScan,17.678167,,32.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,33,33,RecentScan,15.879791,,33.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,0,IVMH,2,
ivmh,No Repair,35,35,Update,0.015833,6.0,,,,,0,IVMH,2,Update
ivmh,No Repair,0,0,InitLoad,14.6055,60000.0,,,,,1,IVMH,2,InitLoad
ivmh,No Repair,1,1,RecentScan,18.309917,,1.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,2,2,RecentScan,17.747916,,2.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,3,3,RecentScan,16.370333,,3.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,4,4,RecentScan,16.238792,,4.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,5,5,RecentScan,16.087042,,5.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,6,6,MarkTs,0.001333,,6.0,,,,1,IVMH,2,
ivmh,No Repair,7,7,Update,0.0165,6.0,,,,,1,IVMH,2,Update
ivmh,No Repair,8,8,MarkTs,51.054833,,6.0,,,HistoryScan,1,IVMH,2,BuildSnap
ivmh,No Repair,8,8,HistoryScan,18.240625,,6.0,,,,1,IVMH,2,HistoryScan
ivmh,No Repair,9,9,RecentScan,16.088542,,9.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,10,10,RecentScan,15.937625,,10.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,11,11,RecentScan,16.314458,,11.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,12,12,RecentScan,16.094,,12.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,1,IVMH,2,
ivmh,No Repair,14,14,Update,0.011375,6.0,,,,,1,IVMH,2,Update
ivmh,No Repair,15,15,MarkTs,50.772292,,13.0,,,HistoryScan,1,IVMH,2,BuildSnap
ivmh,No Repair,15,15,HistoryScan,17.748625,,13.0,,,,1,IVMH,2,HistoryScan
ivmh,No Repair,16,16,RecentScan,15.910458,,16.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,17,17,RecentScan,17.434458,,17.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,18,18,RecentScan,15.9805,,18.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,19,19,RecentScan,16.353333,,19.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,1,IVMH,2,
ivmh,No Repair,21,21,Update,0.017625,6.0,,,,,1,IVMH,2,Update
ivmh,No Repair,22,22,RecentScan,16.230625,,22.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,23,23,RecentScan,16.192667,,23.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,24,24,RecentScan,16.664875,,24.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,25,25,RecentScan,16.484417,,25.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,26,26,RecentScan,16.202584,,26.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001166,,27.0,,,,1,IVMH,2,
ivmh,No Repair,28,28,Update,0.015042,6.0,,,,,1,IVMH,2,Update
ivmh,No Repair,29,29,RecentScan,16.216959,,29.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,30,30,RecentScan,16.10575,,30.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,31,31,RecentScan,16.069667,,31.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,32,32,RecentScan,16.083459,,32.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,33,33,RecentScan,16.536708,,33.0,,,,1,IVMH,2,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,1,IVMH,2,
ivmh,No Repair,35,35,Update,0.010458,6.0,,,,,1,IVMH,2,Update
ivmh,No Repair,0,0,InitLoad,14.472,60000.0,,,,,0,IVMH,3,InitLoad
ivmh,No Repair,1,1,RecentScan,17.521708,,1.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,2,2,RecentScan,17.407958,,2.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,3,3,RecentScan,16.37475,,3.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,4,4,RecentScan,15.913917,,4.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,5,5,RecentScan,17.102042,,5.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,6,6,MarkTs,0.001083,,6.0,,,,0,IVMH,3,
ivmh,No Repair,7,7,Update,0.016834,6.0,,,,,0,IVMH,3,Update
ivmh,No Repair,8,8,MarkTs,51.17325,,6.0,,,HistoryScan,0,IVMH,3,BuildSnap
ivmh,No Repair,8,8,HistoryScan,17.104041,,6.0,,,,0,IVMH,3,HistoryScan
ivmh,No Repair,9,9,RecentScan,16.72,,9.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,10,10,RecentScan,17.256084,,10.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,11,11,RecentScan,18.65125,,11.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,12,12,RecentScan,16.354792,,12.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,0,IVMH,3,
ivmh,No Repair,14,14,Update,0.012625,6.0,,,,,0,IVMH,3,Update
ivmh,No Repair,15,15,MarkTs,50.023541,,13.0,,,HistoryScan,0,IVMH,3,BuildSnap
ivmh,No Repair,15,15,HistoryScan,19.110166,,13.0,,,,0,IVMH,3,HistoryScan
ivmh,No Repair,16,16,RecentScan,17.284375,,16.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,17,17,RecentScan,16.599167,,17.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,18,18,RecentScan,15.720834,,18.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,19,19,RecentScan,16.325167,,19.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,0,IVMH,3,
ivmh,No Repair,21,21,Update,0.017875,6.0,,,,,0,IVMH,3,Update
ivmh,No Repair,22,22,MarkTs,49.16175,,20.0,,,HistoryScan,0,IVMH,3,BuildSnap
ivmh,No Repair,22,22,HistoryScan,19.399458,,20.0,,,,0,IVMH,3,HistoryScan
ivmh,No Repair,23,23,RecentScan,18.724292,,23.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,24,24,RecentScan,16.796167,,24.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,25,25,RecentScan,17.255375,,25.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,26,26,RecentScan,16.476167,,26.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001209,,27.0,,,,0,IVMH,3,
ivmh,No Repair,28,28,Update,0.013958,6.0,,,,,0,IVMH,3,Update
ivmh,No Repair,29,29,RecentScan,16.685333,,29.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,30,30,RecentScan,16.861459,,30.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,31,31,RecentScan,16.32575,,31.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,32,32,RecentScan,16.589875,,32.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,33,33,RecentScan,16.495209,,33.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,0,IVMH,3,
ivmh,No Repair,35,35,Update,0.010625,6.0,,,,,0,IVMH,3,Update
ivmh,No Repair,0,0,InitLoad,14.55275,60000.0,,,,,1,IVMH,3,InitLoad
ivmh,No Repair,1,1,RecentScan,18.563375,,1.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,2,2,RecentScan,16.87475,,2.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,3,3,RecentScan,16.439916,,3.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,4,4,RecentScan,16.434,,4.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,5,5,RecentScan,17.163875,,5.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0,,6.0,,,,1,IVMH,3,
ivmh,No Repair,7,7,Update,0.017584,6.0,,,,,1,IVMH,3,Update
ivmh,No Repair,8,8,MarkTs,53.664792,,6.0,,,HistoryScan,1,IVMH,3,BuildSnap
ivmh,No Repair,8,8,HistoryScan,17.818958,,6.0,,,,1,IVMH,3,HistoryScan
ivmh,No Repair,9,9,RecentScan,16.40775,,9.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,10,10,RecentScan,17.023041,,10.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,11,11,RecentScan,16.7345,,11.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,12,12,RecentScan,16.401959,,12.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,1,IVMH,3,
ivmh,No Repair,14,14,Update,0.012042,6.0,,,,,1,IVMH,3,Update
ivmh,No Repair,15,15,MarkTs,47.542625,,13.0,,,HistoryScan,1,IVMH,3,BuildSnap
ivmh,No Repair,15,15,HistoryScan,18.079458,,13.0,,,,1,IVMH,3,HistoryScan
ivmh,No Repair,16,16,RecentScan,18.143625,,16.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,17,17,RecentScan,16.351417,,17.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,18,18,RecentScan,15.943542,,18.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,19,19,RecentScan,16.220167,,19.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,1,IVMH,3,
ivmh,No Repair,21,21,Update,0.01425,6.0,,,,,1,IVMH,3,Update
ivmh,No Repair,22,22,MarkTs,46.781834,,20.0,,,HistoryScan,1,IVMH,3,BuildSnap
ivmh,No Repair,22,22,HistoryScan,17.888125,,20.0,,,,1,IVMH,3,HistoryScan
ivmh,No Repair,23,23,RecentScan,16.937041,,23.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,24,24,RecentScan,17.464333,,24.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,25,25,RecentScan,16.486958,,25.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,26,26,RecentScan,16.762417,,26.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001833,,27.0,,,,1,IVMH,3,
ivmh,No Repair,28,28,Update,0.01675,6.0,,,,,1,IVMH,3,Update
ivmh,No Repair,29,29,RecentScan,16.790292,,29.0,,,,1,IVMH,3,RecentScan
ivmh,No Repair,30,30,RecentScan,15.852167,,30.0,,,,1,IVMH,3,RecentScan
