table_label,history_scans,component,duration_ms
IVMH,0,InitLoad,0.8278252222222222
IVMH,0,RecentScan,23.682828777777775
IVMH,0,Update,0.005630777777777778
IVMH,1,BuildSnap,3.166114555555555
IVMH,1,HistoryScan,1.0947164444444444
IVMH,1,InitLoad,0.8537338055555556
IVMH,1,RecentScan,23.34220388888889
IVMH,1,Update,0.005541694444444445
IVMH,2,BuildSnap,5.623980333333333
IVMH,2,HistoryScan,2.0337442222222224
IVMH,2,InitLoad,0.84703125
IVMH,2,RecentScan,21.72433575
IVMH,2,Update,0.004887722222222222
IVMH,3,BuildSnap,8.287438666666667
IVMH,3,HistoryScan,3.038894611111111
IVMH,3,InitLoad,0.8062430555555555
IVMH,3,RecentScan,20.555794083333335
IVMH,3,Update,0.003980361111111112
IVMH,4,BuildSnap,11.140704833333334
IVMH,4,HistoryScan,4.116440972222223
IVMH,4,InitLoad,0.8080868055555555
IVMH,4,RecentScan,18.96351152777778
IVMH,4,Update,0.004067138888888888
EPOCH-WR,0,InitLoad,1.093027777777778
EPOCH-WR,0,RecentScan,21.142001083333334
EPOCH-WR,0,Update,0.26271991666666666
EPOCH-WR,1,HistoryScan,0.7985381944444444
EPOCH-WR,1,InitLoad,1.0933946944444444
EPOCH-WR,1,RecentScan,20.104306583333333
EPOCH-WR,1,Update,0.27079169444444445
EPOCH-WR,2,HistoryScan,1.7627928333333331
EPOCH-WR,2,InitLoad,1.0896284722222223
EPOCH-WR,2,RecentScan,19.702222222222222
EPOCH-WR,2,Update,0.31335074999999996
EPOCH-WR,3,HistoryScan,2.6735231666666666
EPOCH-WR,3,InitLoad,1.0761215277777778
EPOCH-WR,3,RecentScan,19.315876194444442
EPOCH-WR,3,Update,0.2898171388888889
EPOCH-WR,4,HistoryScan,3.4317685
EPOCH-WR,4,InitLoad,1.0617974444444445
EPOCH-WR,4,RecentScan,17.97815863888889
EPOCH-WR,4,Update,0.26478586111111113
