table_type,repair_type,idx,tx_id,tx_type,duration_ms,count,read_ts,from_ts,to_ts,build_reason,trial,table_label,history_scans,component
ivmh,No Repair,46,46,RecentScan,63.705,,46.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,47,47,RecentScan,63.196125,,47.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,48,48,MarkTs,0.0,,48.0,,,,0,IVMH,0,
ivmh,No Repair,49,49,Update,0.190541,21.0,,,,,0,IVMH,0,Update
ivmh,No Repair,50,50,RecentScan,62.496875,,50.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,51,51,RecentScan,64.118541,,51.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,52,52,RecentScan,63.2235,,52.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,53,53,RecentScan,63.702666,,53.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,54,54,RecentScan,63.343166,,54.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,55,55,MarkTs,0.0013340000000000001,,55.0,,,,0,IVMH,0,
ivmh,No Repair,56,56,Update,0.173917,21.0,,,,,0,IVMH,0,Update
ivmh,No Repair,57,57,RecentScan,63.443916,,57.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,58,58,RecentScan,63.566667,,58.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,59,59,RecentScan,61.790584,,59.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,60,60,RecentScan,63.700333,,60.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,61,61,RecentScan,62.283167,,61.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,62,62,MarkTs,0.0,,62.0,,,,0,IVMH,0,
ivmh,No Repair,63,63,Update,0.207667,21.0,,,,,0,IVMH,0,Update
ivmh,No Repair,64,64,RecentScan,63.13525,,64.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,65,65,RecentScan,62.624708,,65.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,66,66,RecentScan,62.289667,,66.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,67,67,RecentScan,62.230833,,67.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,68,68,RecentScan,62.082792,,68.0,,,,0,IVMH,0,RecentScan
ivmh,No Repair,69,69,MarkTs,0.0,,69.0,,,,0,IVMH,0,
ivmh,No Repair,70,70,Update,0.20925,21.0,,,,,0,IVMH,0,Update
ivmh,No Repair,0,0,InitLoad,47.329125,210000.0,,,,,0,IVMH,1,InitLoad
ivmh,No Repair,1,1,RecentScan,68.060167,,1.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,2,2,RecentScan,60.617083,,2.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,3,3,RecentScan,59.508084,,3.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,4,4,RecentScan,61.870708,,4.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,5,5,RecentScan,59.606167,,5.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,6,6,MarkTs,0.00125,,6.0,,,,0,IVMH,1,
ivmh,No Repair,7,7,Update,0.200625,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,8,8,MarkTs,187.521958,,6.0,,,HistoryScan,0,IVMH,1,BuildSnap
ivmh,No Repair,8,8,HistoryScan,63.83025,,6.0,,,,0,IVMH,1,HistoryScan
ivmh,No Repair,9,9,RecentScan,60.278459,,9.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,10,10,RecentScan,61.058208,,10.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,11,11,RecentScan,60.516208,,11.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,12,12,RecentScan,59.485625,,12.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,0,IVMH,1,
ivmh,No Repair,14,14,Update,0.21325,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,15,15,RecentScan,60.023375,,15.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,16,16,RecentScan,59.657792,,16.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,17,17,RecentScan,61.615792,,17.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,18,18,RecentScan,73.194375,,18.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,19,19,RecentScan,66.699917,,19.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,0,IVMH,1,
ivmh,No Repair,21,21,Update,0.11754099999999999,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,22,22,RecentScan,62.321208,,22.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,23,23,RecentScan,64.313208,,23.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,24,24,RecentScan,63.922291,,24.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,25,25,RecentScan,63.002875,,25.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,26,26,RecentScan,63.592792,,26.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,27,27,MarkTs,0.010084,,27.0,,,,0,IVMH,1,
ivmh,No Repair,28,28,Update,0.301834,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,29,29,RecentScan,62.20125,,29.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,30,30,RecentScan,63.95425,,30.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,31,31,RecentScan,62.969458,,31.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,32,32,RecentScan,62.432959,,32.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,33,33,RecentScan,62.679625,,33.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,0,IVMH,1,
ivmh,No Repair,35,35,Update,0.269292,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,36,36,RecentScan,62.460291,,36.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,37,37,RecentScan,65.023708,,37.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,38,38,RecentScan,64.5495,,38.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,39,39,RecentScan,64.476333,,39.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,40,40,RecentScan,63.577375,,40.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,41,41,MarkTs,0.0,,41.0,,,,0,IVMH,1,
ivmh,No Repair,42,42,Update,0.169625,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,43,43,RecentScan,64.346125,,43.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,44,44,RecentScan,63.721375,,44.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,45,45,RecentScan,63.704042,,45.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,46,46,RecentScan,64.5295,,46.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,47,47,RecentScan,63.386625,,47.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,48,48,MarkTs,0.0,,48.0,,,,0,IVMH,1,
ivmh,No Repair,49,49,Update,0.230458,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,50,50,RecentScan,62.212583,,50.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,51,51,RecentScan,61.481792,,51.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,52,52,RecentScan,62.065,,52.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,53,53,RecentScan,61.571667,,53.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,54,54,RecentScan,63.061667,,54.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,55,55,MarkTs,0.001209,,55.0,,,,0,IVMH,1,
ivmh,No Repair,56,56,Update,0.182208,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,57,57,RecentScan,61.282125,,57.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,58,58,RecentScan,62.720084,,58.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,59,59,RecentScan,63.550833,,59.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,60,60,RecentScan,64.96075,,60.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,61,61,RecentScan,69.884917,,61.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,62,62,MarkTs,0.0,,62.0,,,,0,IVMH,1,
ivmh,No Repair,63,63,Update,0.228125,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,64,64,RecentScan,65.08125,,64.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,65,65,RecentScan,65.173959,,65.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,66,66,RecentScan,67.84875,,66.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,67,67,RecentScan,65.158125,,67.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,68,68,RecentScan,66.147125,,68.0,,,,0,IVMH,1,RecentScan
ivmh,No Repair,69,69,MarkTs,0.0,,69.0,,,,0,IVMH,1,
ivmh,No Repair,70,70,Update,0.207958,21.0,,,,,0,IVMH,1,Update
ivmh,No Repair,0,0,InitLoad,46.783459,210000.0,,,,,0,IVMH,2,InitLoad
ivmh,No Repair,1,1,RecentScan,68.998709,,1.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,2,2,RecentScan,63.188917,,2.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,3,3,RecentScan,58.57225,,3.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,4,4,RecentScan,58.340083,,4.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,5,5,RecentScan,59.224709,,5.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0,,6.0,,,,0,IVMH,2,
ivmh,No Repair,7,7,Update,0.199125,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,8,8,MarkTs,165.481667,,6.0,,,HistoryScan,0,IVMH,2,BuildSnap
ivmh,No Repair,8,8,HistoryScan,61.243458,,6.0,,,,0,IVMH,2,HistoryScan
ivmh,No Repair,9,9,RecentScan,58.301625,,9.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,10,10,RecentScan,59.260042,,10.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,11,11,RecentScan,59.881584,,11.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,12,12,RecentScan,59.242959,,12.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,0,IVMH,2,
ivmh,No Repair,14,14,Update,0.258667,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,15,15,RecentScan,59.97975,,15.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,16,16,RecentScan,59.642,,16.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,17,17,RecentScan,59.529709,,17.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,18,18,RecentScan,59.348625,,18.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,19,19,RecentScan,59.590916,,19.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,0,IVMH,2,
ivmh,No Repair,21,21,Update,0.121417,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,22,22,MarkTs,165.146458,,20.0,,,HistoryScan,0,IVMH,2,BuildSnap
ivmh,No Repair,22,22,HistoryScan,61.804167,,20.0,,,,0,IVMH,2,HistoryScan
ivmh,No Repair,23,23,RecentScan,58.203875,,23.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,24,24,RecentScan,58.926209,,24.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,25,25,RecentScan,58.921167,,25.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,26,26,RecentScan,58.927708,,26.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001042,,27.0,,,,0,IVMH,2,
ivmh,No Repair,28,28,Update,0.276041,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,29,29,RecentScan,58.4255,,29.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,30,30,RecentScan,59.556875,,30.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,31,31,RecentScan,59.223666,,31.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,32,32,RecentScan,60.579958,,32.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,33,33,RecentScan,60.061916,,33.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,0,IVMH,2,
ivmh,No Repair,35,35,Update,0.290625,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,36,36,RecentScan,60.478125,,36.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,37,37,RecentScan,60.4295,,37.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,38,38,RecentScan,61.823708,,38.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,39,39,RecentScan,60.649083,,39.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,40,40,RecentScan,60.278542,,40.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,41,41,MarkTs,0.0,,41.0,,,,0,IVMH,2,
ivmh,No Repair,42,42,Update,0.173,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,43,43,RecentScan,60.0455,,43.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,44,44,RecentScan,60.069041,,44.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,45,45,RecentScan,60.335917,,45.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,46,46,RecentScan,60.48475,,46.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,47,47,RecentScan,60.972042,,47.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,48,48,MarkTs,0.0,,48.0,,,,0,IVMH,2,
ivmh,No Repair,49,49,Update,0.185375,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,50,50,RecentScan,59.721417,,50.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,51,51,RecentScan,60.500333,,51.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,52,52,RecentScan,60.228083,,52.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,53,53,RecentScan,61.658,,53.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,54,54,RecentScan,60.965792,,54.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,55,55,MarkTs,0.001916,,55.0,,,,0,IVMH,2,
ivmh,No Repair,56,56,Update,0.224375,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,57,57,RecentScan,67.925375,,57.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,58,58,RecentScan,65.729958,,58.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,59,59,RecentScan,66.523625,,59.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,60,60,RecentScan,67.064958,,60.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,61,61,RecentScan,66.537292,,61.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,62,62,MarkTs,0.0,,62.0,,,,0,IVMH,2,
ivmh,No Repair,63,63,Update,0.251,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,64,64,RecentScan,66.381125,,64.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,65,65,RecentScan,65.510208,,65.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,66,66,RecentScan,65.868625,,66.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,67,67,RecentScan,72.300875,,67.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,68,68,RecentScan,62.258583,,68.0,,,,0,IVMH,2,RecentScan
ivmh,No Repair,69,69,MarkTs,0.0,,69.0,,,,0,IVMH,2,
ivmh,No Repair,70,70,Update,0.20675,21.0,,,,,0,IVMH,2,Update
ivmh,No Repair,0,0,InitLoad,53.151583,210000.0,,,,,0,IVMH,3,InitLoad
ivmh,No Repair,1,1,RecentScan,74.107833,,1.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,2,2,RecentScan,63.807416,,2.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,3,3,RecentScan,59.601125,,3.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,4,4,RecentScan,59.748459,,4.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,5,5,RecentScan,60.874041,,5.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,6,6,MarkTs,0.001,,6.0,,,,0,IVMH,3,
ivmh,No Repair,7,7,Update,0.217333,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,8,8,MarkTs,178.705833,,6.0,,,HistoryScan,0,IVMH,3,BuildSnap
ivmh,No Repair,8,8,HistoryScan,63.702583,,6.0,,,,0,IVMH,3,HistoryScan
ivmh,No Repair,9,9,RecentScan,60.97675,,9.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,10,10,RecentScan,62.015625,,10.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,11,11,RecentScan,62.117375,,11.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,12,12,RecentScan,61.548833,,12.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,0,IVMH,3,
ivmh,No Repair,14,14,Update,0.25770800000000005,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,15,15,RecentScan,62.237792,,15.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,16,16,RecentScan,62.016666,,16.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,17,17,RecentScan,62.24275,,17.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,18,18,RecentScan,80.74425,,18.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,19,19,RecentScan,73.587458,,19.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,0,IVMH,3,
ivmh,No Repair,21,21,Update,0.160708,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,22,22,MarkTs,240.723833,,20.0,,,HistoryScan,0,IVMH,3,BuildSnap
ivmh,No Repair,22,22,HistoryScan,75.754333,,20.0,,,,0,IVMH,3,HistoryScan
ivmh,No Repair,23,23,RecentScan,65.765416,,23.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,24,24,RecentScan,93.532833,,24.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,25,25,RecentScan,74.847625,,25.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,26,26,RecentScan,62.232625,,26.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,27,27,MarkTs,0.012459,,27.0,,,,0,IVMH,3,
ivmh,No Repair,28,28,Update,0.288,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,29,29,RecentScan,56.528209,,29.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,30,30,RecentScan,63.44525,,30.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,31,31,RecentScan,63.716334,,31.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,32,32,RecentScan,63.650209,,32.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,33,33,RecentScan,62.995292,,33.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,34,34,MarkTs,0.001,,34.0,,,,0,IVMH,3,
ivmh,No Repair,35,35,Update,0.52,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,36,36,MarkTs,220.624042,,34.0,,,HistoryScan,0,IVMH,3,BuildSnap
ivmh,No Repair,36,36,HistoryScan,122.64625,,34.0,,,,0,IVMH,3,HistoryScan
ivmh,No Repair,37,37,RecentScan,63.660125,,37.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,38,38,RecentScan,68.081125,,38.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,39,39,RecentScan,65.634959,,39.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,40,40,RecentScan,65.985916,,40.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,41,41,MarkTs,0.0,,41.0,,,,0,IVMH,3,
ivmh,No Repair,42,42,Update,0.181125,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,43,43,RecentScan,63.782291,,43.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,44,44,RecentScan,62.21425,,44.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,45,45,RecentScan,72.563459,,45.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,46,46,RecentScan,73.851208,,46.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,47,47,RecentScan,65.710625,,47.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,48,48,MarkTs,0.0,,48.0,,,,0,IVMH,3,
ivmh,No Repair,49,49,Update,0.21025,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,50,50,RecentScan,61.311875,,50.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,51,51,RecentScan,63.372792,,51.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,52,52,RecentScan,59.91425,,52.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,53,53,RecentScan,61.624375,,53.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,54,54,RecentScan,61.385833,,54.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,55,55,MarkTs,0.00125,,55.0,,,,0,IVMH,3,
ivmh,No Repair,56,56,Update,0.18925,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,57,57,RecentScan,64.721209,,57.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,58,58,RecentScan,64.132791,,58.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,59,59,RecentScan,61.958125,,59.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,60,60,RecentScan,66.585875,,60.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,61,61,RecentScan,64.125417,,61.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,62,62,MarkTs,0.0,,62.0,,,,0,IVMH,3,
ivmh,No Repair,63,63,Update,0.252416,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,64,64,RecentScan,63.411291,,64.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,65,65,RecentScan,65.851125,,65.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,66,66,RecentScan,61.5,,66.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,67,67,RecentScan,63.431333,,67.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,68,68,RecentScan,63.027334,,68.0,,,,0,IVMH,3,RecentScan
ivmh,No Repair,69,69,MarkTs,0.0,,69.0,,,,0,IVMH,3,
ivmh,No Repair,70,70,Update,0.237167,21.0,,,,,0,IVMH,3,Update
ivmh,No Repair,0,0,InitLoad,50.116583,210000.0,,,,,0,IVMH,4,InitLoad
ivmh,No Repair,1,1,RecentScan,66.543834,,1.0,,,,0,IVMH,4,RecentScan
ivmh,No Repair,2,2,RecentScan,65.480167,,2.0,,,,0,IVMH,4,RecentScan
ivmh,No Repair,3,3,RecentScan,63.814417,,3.0,,,,0,IVMH,4,RecentScan
ivmh,No Repair,4,4,RecentScan,61.440458,,4.0,,,,0,IVMH,4,RecentScan
ivmh,No Repair,5,5,RecentScan,63.161084,,5.0,,,,0,IVMH,4,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0,,6.0,,,,0,IVMH,4,
