trial,idx,tx_id,tx_type_raw,tx_type,read_ts,from_ts,to_ts,build_reason,is_untimed_prime,is_actual_build,duration_ms
1,0,0,InitLoad,InitLoad,,,,,False,False,47.290833
1,1,1,MarkTs,BuildSnap,1.0,,,,False,False,0.001375
1,2,2,Update,Update,,,,,False,False,0.180042
1,3,3,MarkTs,BuildSnap,3.0,,,,False,False,0.0
1,4,4,RecentScan,RecentScan,4.0,,,,False,False,58.593833
1,5,5,Update,Update,,,,,False,False,0.245708
1,6,6,RecentScan,RecentScan,6.0,,,,False,False,58.569333
1,7,7,MarkTs,BuildSnap,1.0,,,HistoryScan,True,False,154.621084
1,7,7,HistoryScan,HistoryScan,1.0,,,,True,False,56.133333
1,8,8,Update,Update,,,,,False,False,0.135917
1,9,9,MarkTs,BuildSnap,9.0,,,,False,False,0.0
1,10,10,MarkTs,BuildSnap,3.0,,,HistoryScan,False,True,164.749041
1,10,10,HistoryScan,HistoryScan,3.0,,,,False,False,57.585625
1,11,11,Update,Update,,,,,False,False,0.291875
1,12,12,RecentScan,RecentScan,12.0,,,,False,False,55.923834
1,13,13,RecentScan,RecentScan,13.0,,,,False,False,58.804292
1,14,14,Probe,Probe,14.0,,,,False,False,1.267417
1,15,15,GbgCollect,GbgCollect,1.0,,,,False,False,0.090625
1,16,16,Update,Update,,,,,False,False,0.205833
1,17,17,MarkTs,BuildSnap,17.0,,,,False,False,0.0
1,18,18,Update,Update,,,,,False,False,0.123333
1,19,19,Probe,Probe,19.0,,,,False,False,2.265417
1,20,20,RecentScan,RecentScan,20.0,,,,False,False,57.874
1,21,21,RecentScan,RecentScan,21.0,,,,False,False,55.663541
1,22,22,RecentScan,RecentScan,22.0,,,,False,False,57.113166
1,23,23,Probe,Probe,23.0,,,,False,False,2.013417
1,24,24,Probe,Probe,24.0,,,,False,False,1.817958
1,25,25,Probe,Probe,25.0,,,,False,False,2.407334
1,26,26,RecentScan,RecentScan,26.0,,,,False,False,57.131125
1,27,27,Probe,Probe,27.0,,,,False,False,3.004542
1,28,28,GbgCollect,GbgCollect,3.0,,,,False,False,0.1035
1,29,29,RecentScan,RecentScan,29.0,,,,False,False,57.828417
1,30,30,Update,Update,,,,,False,False,0.136459
1,31,31,MarkTs,BuildSnap,31.0,,,,False,False,0.0
1,32,32,Probe,Probe,32.0,,,,False,False,1.523833
1,33,33,Probe,Probe,33.0,,,,False,False,2.739333
1,34,34,Update,Update,,,,,False,False,0.108167
1,35,35,RecentScan,RecentScan,35.0,,,,False,False,55.661375
1,36,36,RecentScan,RecentScan,36.0,,,,False,False,59.9715
1,37,37,Update,Update,,,,,False,False,0.151542
1,38,38,MarkTs,BuildSnap,38.0,,,,False,False,0.001
1,39,39,GbgCollect,GbgCollect,9.0,,,,False,False,0.0
1,40,40,Probe,Probe,40.0,,,,False,False,2.944583
1,41,41,Update,Update,,,,,False,False,0.142625
1,42,42,RecentScan,RecentScan,42.0,,,,False,False,54.988125
1,43,43,Probe,Probe,43.0,,,,False,False,1.479541
1,44,44,Probe,Probe,44.0,,,,False,False,3.104833
1,45,45,Update,Update,,,,,False,False,0.06929099999999999
1,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
1,47,47,Probe,Probe,47.0,,,,False,False,2.39425
1,48,48,RecentScan,RecentScan,48.0,,,,False,False,55.205625
1,49,49,RecentScan,RecentScan,49.0,,,,False,False,59.733083
1,50,50,Probe,Probe,50.0,,,,False,False,2.682625
1,51,51,RecentScan,RecentScan,51.0,,,,False,False,58.293667
1,52,52,Update,Update,,,,,False,False,0.26883300000000004
1,53,53,Update,Update,,,,,False,False,0.196
1,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
1,55,55,RecentScan,RecentScan,55.0,,,,False,False,57.122333
1,56,56,Update,Update,,,,,False,False,0.165333
1,57,57,Probe,Probe,57.0,,,,False,False,2.427042
1,58,58,RecentScan,RecentScan,58.0,,,,False,False,55.394833
1,59,59,Probe,Probe,59.0,,,,False,False,3.907125
1,60,60,RecentScan,RecentScan,60.0,,,,False,False,58.003833
1,61,61,RecentScan,RecentScan,61.0,,,,False,False,57.158333
1,62,62,Probe,Probe,62.0,,,,False,False,2.302166
1,63,63,Probe,Probe,63.0,,,,False,False,2.4665
1,64,64,Probe,Probe,64.0,,,,False,False,2.979
1,65,65,Probe,Probe,65.0,,,,False,False,3.3635
1,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.0
1,67,67,Probe,Probe,67.0,,,,False,False,2.923625
1,68,68,RecentScan,RecentScan,68.0,,,,False,False,57.622292
1,69,69,Probe,Probe,69.0,,,,False,False,3.638417
1,70,70,RecentScan,RecentScan,70.0,,,,False,False,58.990459
1,71,71,Probe,Probe,71.0,,,,False,False,2.3365
1,72,72,RecentScan,RecentScan,72.0,,,,False,False,58.790958
1,73,73,Probe,Probe,73.0,,,,False,False,3.258667
1,74,74,Probe,Probe,74.0,,,,False,False,3.139083
1,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
1,76,76,RecentScan,RecentScan,76.0,,,,False,False,54.3855
1,77,77,RecentScan,RecentScan,77.0,,,,False,False,59.042417
1,78,78,RecentScan,RecentScan,78.0,,,,False,False,56.445792
1,79,79,RecentScan,RecentScan,79.0,,,,False,False,54.953292
1,80,80,Probe,Probe,80.0,,,,False,False,2.06575
1,81,81,Update,Update,,,,,False,False,0.11075
1,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
1,83,83,Update,Update,,,,,False,False,0.124584
1,84,84,RecentScan,RecentScan,84.0,,,,False,False,57.223084
1,85,85,RecentScan,RecentScan,85.0,,,,False,False,57.38975
1,86,86,Probe,Probe,86.0,,,,False,False,2.723958
1,87,87,RecentScan,RecentScan,87.0,,,,False,False,57.559084
1,88,88,Probe,Probe,88.0,,,,False,False,2.678083
1,89,89,Probe,Probe,89.0,,,,False,False,3.139
1,90,90,RecentScan,RecentScan,90.0,,,,False,False,54.951875
1,91,91,Update,Update,,,,,False,False,0.170625
1,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
1,93,93,Probe,Probe,93.0,,,,False,False,1.658667
1,94,94,RecentScan,RecentScan,94.0,,,,False,False,56.480167
1,95,95,Update,Update,,,,,False,False,0.184041
1,96,96,RecentScan,RecentScan,96.0,,,,False,False,55.04225
1,97,97,Probe,Probe,97.0,,,,False,False,2.205
1,98,98,Probe,Probe,98.0,,,,False,False,3.003667
1,99,99,RecentScan,RecentScan,99.0,,,,False,False,56.441
1,100,100,Probe,Probe,100.0,,,,False,False,2.200334
1,101,101,RecentScan,RecentScan,101.0,,,,False,False,55.253875
1,102,102,Probe,Probe,102.0,,,,False,False,3.167792
1,103,103,RecentScan,RecentScan,103.0,,,,False,False,54.376042
1,104,104,Update,Update,,,,,False,False,0.195709
1,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
1,106,106,Probe,Probe,106.0,,,,False,False,1.610167
1,107,107,Update,Update,,,,,False,False,0.133667
1,108,108,Probe,Probe,108.0,,,,False,False,2.524375
1,109,109,Update,Update,,,,,False,False,0.078875
1,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
1,111,111,Probe,Probe,111.0,,,,False,False,1.693541
1,112,112,RecentScan,RecentScan,112.0,,,,False,False,58.486125
1,113,113,Probe,Probe,113.0,,,,False,False,2.459333
1,114,114,RecentScan,RecentScan,114.0,,,,False,False,58.6415
1,115,115,RecentScan,RecentScan,115.0,,,,False,False,58.035375
1,116,116,Probe,Probe,116.0,,,,False,False,2.231125
1,117,117,RecentScan,RecentScan,117.0,,,,False,False,58.437541
2,0,0,InitLoad,InitLoad,,,,,False,False,47.847125
2,1,1,MarkTs,BuildSnap,1.0,,,,False,False,0.001083
2,2,2,Update,Update,,,,,False,False,0.173042
2,3,3,MarkTs,BuildSnap,3.0,,,,False,False,0.0
2,4,4,RecentScan,RecentScan,4.0,,,,False,False,57.036083
2,5,5,Update,Update,,,,,False,False,0.256709
2,6,6,RecentScan,RecentScan,6.0,,,,False,False,56.577083
2,7,7,MarkTs,BuildSnap,1.0,,,HistoryScan,True,False,161.790458
2,7,7,HistoryScan,HistoryScan,1.0,,,,True,False,56.726
2,8,8,Update,Update,,,,,False,False,0.139125
2,9,9,MarkTs,BuildSnap,9.0,,,,False,False,0.0
2,10,10,MarkTs,BuildSnap,3.0,,,HistoryScan,False,True,155.087417
2,10,10,HistoryScan,HistoryScan,3.0,,,,False,False,57.390334
2,11,11,Update,Update,,,,,False,False,0.283375
2,12,12,RecentScan,RecentScan,12.0,,,,False,False,57.152166
2,13,13,RecentScan,RecentScan,13.0,,,,False,False,56.939708
2,14,14,Probe,Probe,14.0,,,,False,False,1.294041
