table_type,repair_type,idx,tx_id,tx_type,duration_ms,count,read_ts,from_ts,to_ts,build_reason,tx_type_raw,is_untimed_prime,is_actual_build,trial,case
naive,No Repair,0,0,InitLoad,2.934333,210000.0,,,,,InitLoad,False,False,2,history0
naive,No Repair,1,1,BuildSnap,0.0,,1.0,,,,MarkTs,False,False,2,history0
naive,No Repair,2,2,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,3,3,BuildSnap,0.0,,3.0,,,,MarkTs,False,False,2,history0
naive,No Repair,4,4,BuildSnap,172.790542,,4.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,4,4,RecentScan,57.3985,,4.0,,,,RecentScan,False,False,2,history0
naive,No Repair,5,5,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,6,6,BuildSnap,175.210792,,6.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,6,6,RecentScan,61.440542,,6.0,,,,RecentScan,False,False,2,history0
naive,No Repair,7,7,BuildSnap,168.226542,,1.0,,,HistoryScan,MarkTs,True,False,2,history0
naive,No Repair,7,7,HistoryScan,64.044,,1.0,,,,HistoryScan,True,False,2,history0
naive,No Repair,8,8,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,9,9,BuildSnap,0.0,,9.0,,,,MarkTs,False,False,2,history0
naive,No Repair,10,10,BuildSnap,169.752666,,10.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,10,10,RecentScan,62.846958,,10.0,,,,RecentScan,False,False,2,history0
naive,No Repair,11,11,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,12,12,BuildSnap,166.797667,,12.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,12,12,RecentScan,63.092166,,12.0,,,,RecentScan,False,False,2,history0
naive,No Repair,13,13,BuildSnap,177.189666,,13.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,13,13,RecentScan,64.665958,,13.0,,,,RecentScan,False,False,2,history0
naive,No Repair,14,14,BuildSnap,174.273167,,14.0,,,Probe,MarkTs,False,True,2,history0
naive,No Repair,14,14,Probe,1.55875,21.0,14.0,,,,Probe,False,False,2,history0
naive,No Repair,15,15,GbgCollect,0.082416,,1.0,,,,GbgCollect,False,False,2,history0
naive,No Repair,16,16,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,17,17,BuildSnap,0.0,,17.0,,,,MarkTs,False,False,2,history0
naive,No Repair,18,18,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,19,19,BuildSnap,168.468709,,19.0,,,Probe,MarkTs,False,True,2,history0
naive,No Repair,19,19,Probe,2.415958,21.0,19.0,,,,Probe,False,False,2,history0
naive,No Repair,20,20,BuildSnap,197.738209,,20.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,20,20,RecentScan,64.106333,,20.0,,,,RecentScan,False,False,2,history0
naive,No Repair,21,21,BuildSnap,181.972959,,21.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,21,21,RecentScan,66.608291,,21.0,,,,RecentScan,False,False,2,history0
naive,No Repair,22,22,BuildSnap,180.486041,,22.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,22,22,RecentScan,64.861791,,22.0,,,,RecentScan,False,False,2,history0
naive,No Repair,23,23,BuildSnap,184.762292,,23.0,,,Probe,MarkTs,False,True,2,history0
naive,No Repair,23,23,Probe,2.211542,21.0,23.0,,,,Probe,False,False,2,history0
naive,No Repair,24,24,BuildSnap,182.284625,,24.0,,,Probe,MarkTs,False,True,2,history0
naive,No Repair,24,24,Probe,3.102875,21.0,24.0,,,,Probe,False,False,2,history0
naive,No Repair,25,25,BuildSnap,178.0725,,25.0,,,Probe,MarkTs,False,True,2,history0
naive,No Repair,25,25,Probe,4.351708,21.0,25.0,,,,Probe,False,False,2,history0
naive,No Repair,26,26,BuildSnap,182.591167,,26.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,26,26,RecentScan,65.667208,,26.0,,,,RecentScan,False,False,2,history0
naive,No Repair,27,27,BuildSnap,169.485625,,27.0,,,Probe,MarkTs,False,True,2,history0
naive,No Repair,27,27,Probe,4.656833,21.0,27.0,,,,Probe,False,False,2,history0
naive,No Repair,28,28,GbgCollect,0.0,,3.0,,,,GbgCollect,False,False,2,history0
naive,No Repair,29,29,BuildSnap,184.411125,,29.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,29,29,RecentScan,67.32975,,29.0,,,,RecentScan,False,False,2,history0
naive,No Repair,30,30,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,31,31,BuildSnap,0.0,,31.0,,,,MarkTs,False,False,2,history0
naive,No Repair,32,32,BuildSnap,179.889625,,32.0,,,Probe,MarkTs,False,True,2,history0
naive,No Repair,32,32,Probe,1.514709,21.0,32.0,,,,Probe,False,False,2,history0
naive,No Repair,33,33,BuildSnap,179.303333,,33.0,,,Probe,MarkTs,False,True,2,history0
naive,No Repair,33,33,Probe,3.1545,21.0,33.0,,,,Probe,False,False,2,history0
naive,No Repair,34,34,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,35,35,BuildSnap,177.717709,,35.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,35,35,RecentScan,65.647791,,35.0,,,,RecentScan,False,False,2,history0
naive,No Repair,36,36,BuildSnap,171.203833,,36.0,,,RecentScan,MarkTs,False,True,2,history0
naive,No Repair,36,36,RecentScan,63.210667,,36.0,,,,RecentScan,False,False,2,history0
naive,No Repair,37,37,Update,0.0,21.0,,,,,Update,False,False,2,history0
naive,No Repair,38,38,BuildSnap,0.0,,38.0,,,,MarkTs,False,False,2,history0
