trial,idx,tx_id,tx_type_raw,tx_type,read_ts,from_ts,to_ts,build_reason,is_untimed_prime,is_actual_build,duration_ms
0,29,29,RecentScan,RecentScan,29.0,,,,False,False,60.931625
0,30,30,Update,Update,,,,,False,False,0.159958
0,31,31,MarkTs,BuildSnap,31.0,,,,False,False,0.0
0,32,32,Probe,Probe,32.0,,,,False,False,218.0015
0,33,33,Probe,Probe,33.0,,,,False,False,219.996083
0,34,34,Update,Update,,,,,False,False,0.07104099999999999
0,35,35,RecentScan,RecentScan,35.0,,,,False,False,58.900166
0,36,36,RecentScan,RecentScan,36.0,,,,False,False,60.226875
0,37,37,Update,Update,,,,,False,False,0.227292
0,38,38,MarkTs,BuildSnap,38.0,,,,False,False,0.0
0,39,39,GbgCollect,GbgCollect,9.0,,,,False,False,0.08366599999999999
0,40,40,Probe,Probe,40.0,,,,False,False,211.182708
0,41,41,Update,Update,,,,,False,False,0.163583
0,42,42,RecentScan,RecentScan,42.0,,,,False,False,61.583084
0,43,43,Probe,Probe,43.0,,,,False,False,210.372375
0,44,44,Probe,Probe,44.0,,,,False,False,219.81825
0,45,45,Update,Update,,,,,False,False,0.119583
0,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
0,47,47,Probe,Probe,47.0,,,,False,False,208.762
0,48,48,RecentScan,RecentScan,48.0,,,,False,False,62.581458
0,49,49,RecentScan,RecentScan,49.0,,,,False,False,63.08675
0,50,50,Probe,Probe,50.0,,,,False,False,215.958458
0,51,51,RecentScan,RecentScan,51.0,,,,False,False,65.365125
0,52,52,Update,Update,,,,,False,False,0.13825
0,53,53,Update,Update,,,,,False,False,0.138375
0,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
0,55,55,RecentScan,RecentScan,55.0,,,,False,False,63.843541
0,56,56,Update,Update,,,,,False,False,0.175042
0,57,57,Probe,Probe,57.0,,,,False,False,220.953458
0,58,58,RecentScan,RecentScan,58.0,,,,False,False,61.925541
0,59,59,Probe,Probe,59.0,,,,False,False,219.78875
0,60,60,RecentScan,RecentScan,60.0,,,,False,False,64.488417
0,61,61,RecentScan,RecentScan,61.0,,,,False,False,61.05325
0,62,62,Probe,Probe,62.0,,,,False,False,246.96175
0,63,63,Probe,Probe,63.0,,,,False,False,240.411083
0,64,64,Probe,Probe,64.0,,,,False,False,227.935667
0,65,65,Probe,Probe,65.0,,,,False,False,230.126791
0,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.10420900000000001
0,67,67,Probe,Probe,67.0,,,,False,False,296.7635
0,68,68,RecentScan,RecentScan,68.0,,,,False,False,63.222917
0,69,69,Probe,Probe,69.0,,,,False,False,251.538584
0,70,70,RecentScan,RecentScan,70.0,,,,False,False,65.337375
0,71,71,Probe,Probe,71.0,,,,False,False,234.111708
0,72,72,RecentScan,RecentScan,72.0,,,,False,False,62.786917
0,73,73,Probe,Probe,73.0,,,,False,False,239.888375
0,74,74,Probe,Probe,74.0,,,,False,False,250.196209
0,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
0,76,76,RecentScan,RecentScan,76.0,,,,False,False,65.9385
0,77,77,RecentScan,RecentScan,77.0,,,,False,False,62.459417
0,78,78,RecentScan,RecentScan,78.0,,,,False,False,61.260417
0,79,79,RecentScan,RecentScan,79.0,,,,False,False,58.969292
0,80,80,Probe,Probe,80.0,,,,False,False,207.13225
0,81,81,Update,Update,,,,,False,False,0.111416
0,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
0,83,83,Update,Update,,,,,False,False,0.089416
0,84,84,RecentScan,RecentScan,84.0,,,,False,False,64.057792
0,85,85,RecentScan,RecentScan,85.0,,,,False,False,60.790667
0,86,86,Probe,Probe,86.0,,,,False,False,230.41075
0,87,87,RecentScan,RecentScan,87.0,,,,False,False,61.858375
0,88,88,Probe,Probe,88.0,,,,False,False,214.524792
0,89,89,Probe,Probe,89.0,,,,False,False,228.063458
0,90,90,RecentScan,RecentScan,90.0,,,,False,False,60.120167
0,91,91,Update,Update,,,,,False,False,0.214
0,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
0,93,93,Probe,Probe,93.0,,,,False,False,217.496041
0,94,94,RecentScan,RecentScan,94.0,,,,False,False,58.102875
0,95,95,Update,Update,,,,,False,False,0.29658300000000004
0,96,96,RecentScan,RecentScan,96.0,,,,False,False,67.43625
0,97,97,Probe,Probe,97.0,,,,False,False,236.160708
0,98,98,Probe,Probe,98.0,,,,False,False,279.364083
0,99,99,RecentScan,RecentScan,99.0,,,,False,False,60.884375
0,100,100,Probe,Probe,100.0,,,,False,False,231.606334
0,101,101,RecentScan,RecentScan,101.0,,,,False,False,60.050416
0,102,102,Probe,Probe,102.0,,,,False,False,228.900583
0,103,103,RecentScan,RecentScan,103.0,,,,False,False,61.845375
0,104,104,Update,Update,,,,,False,False,0.244792
0,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
0,106,106,Probe,Probe,106.0,,,,False,False,216.198
0,107,107,Update,Update,,,,,False,False,0.095417
0,108,108,Probe,Probe,108.0,,,,False,False,228.266958
0,109,109,Update,Update,,,,,False,False,0.090375
0,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
0,111,111,Probe,Probe,111.0,,,,False,False,250.148167
0,112,112,RecentScan,RecentScan,112.0,,,,False,False,62.702041
0,113,113,Probe,Probe,113.0,,,,False,False,232.299625
0,114,114,RecentScan,RecentScan,114.0,,,,False,False,60.765625
0,115,115,RecentScan,RecentScan,115.0,,,,False,False,60.444666
0,116,116,Probe,Probe,116.0,,,,False,False,218.872
0,117,117,RecentScan,RecentScan,117.0,,,,False,False,58.820542
