trial,idx,tx_id,tx_type_raw,tx_type,read_ts,from_ts,to_ts,build_reason,is_untimed_prime,is_actual_build,duration_ms
0,43,43,Probe,Probe,43.0,,,,False,False,1.5945
0,44,44,Probe,Probe,44.0,,,,False,False,3.150042
0,45,45,Update,Update,,,,,False,False,0.071291
0,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
0,47,47,Probe,Probe,47.0,,,,False,False,2.42475
0,48,48,RecentScan,RecentScan,48.0,,,,False,False,61.83775
0,49,49,RecentScan,RecentScan,49.0,,,,False,False,58.693375
0,50,50,Probe,Probe,50.0,,,,False,False,2.624042
0,51,51,RecentScan,RecentScan,51.0,,,,False,False,59.378458
0,52,52,Update,Update,,,,,False,False,0.270709
0,53,53,Update,Update,,,,,False,False,0.193958
0,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
0,55,55,RecentScan,RecentScan,55.0,,,,False,False,61.554041
0,56,56,Update,Update,,,,,False,False,0.176375
0,57,57,Probe,Probe,57.0,,,,False,False,2.546083
0,58,58,RecentScan,RecentScan,58.0,,,,False,False,59.899084
0,59,59,Probe,Probe,59.0,,,,False,False,4.191458
0,60,60,RecentScan,RecentScan,60.0,,,,False,False,59.073083
0,61,61,RecentScan,RecentScan,61.0,,,,False,False,60.396459
0,62,62,Probe,Probe,62.0,,,,False,False,2.025583
0,63,63,Probe,Probe,63.0,,,,False,False,2.503917
0,64,64,Probe,Probe,64.0,,,,False,False,2.649042
0,65,65,Probe,Probe,65.0,,,,False,False,2.948292
0,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.0
0,67,67,Probe,Probe,67.0,,,,False,False,2.728458
0,68,68,RecentScan,RecentScan,68.0,,,,False,False,59.9715
0,69,69,Probe,Probe,69.0,,,,False,False,3.457125
0,70,70,RecentScan,RecentScan,70.0,,,,False,False,59.827584
0,71,71,Probe,Probe,71.0,,,,False,False,2.416125
0,72,72,RecentScan,RecentScan,72.0,,,,False,False,56.017208
0,73,73,Probe,Probe,73.0,,,,False,False,3.348458
0,74,74,Probe,Probe,74.0,,,,False,False,3.33625
0,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
0,76,76,RecentScan,RecentScan,76.0,,,,False,False,58.296792
0,77,77,RecentScan,RecentScan,77.0,,,,False,False,59.724208
0,78,78,RecentScan,RecentScan,78.0,,,,False,False,57.51175
0,79,79,RecentScan,RecentScan,79.0,,,,False,False,59.855166
0,80,80,Probe,Probe,80.0,,,,False,False,2.148417
0,81,81,Update,Update,,,,,False,False,0.107666
0,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
0,83,83,Update,Update,,,,,False,False,0.127125
0,84,84,RecentScan,RecentScan,84.0,,,,False,False,61.317458
0,85,85,RecentScan,RecentScan,85.0,,,,False,False,60.8935
0,86,86,Probe,Probe,86.0,,,,False,False,2.81075
0,87,87,RecentScan,RecentScan,87.0,,,,False,False,58.704708
0,88,88,Probe,Probe,88.0,,,,False,False,2.710083
0,89,89,Probe,Probe,89.0,,,,False,False,2.995083
0,90,90,RecentScan,RecentScan,90.0,,,,False,False,63.317125
0,91,91,Update,Update,,,,,False,False,0.174542
0,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
0,93,93,Probe,Probe,93.0,,,,False,False,1.717125
0,94,94,RecentScan,RecentScan,94.0,,,,False,False,59.975125
0,95,95,Update,Update,,,,,False,False,0.175334
0,96,96,RecentScan,RecentScan,96.0,,,,False,False,61.676958
0,97,97,Probe,Probe,97.0,,,,False,False,2.372708
0,98,98,Probe,Probe,98.0,,,,False,False,3.277125
0,99,99,RecentScan,RecentScan,99.0,,,,False,False,63.268459
0,100,100,Probe,Probe,100.0,,,,False,False,2.202583
0,101,101,RecentScan,RecentScan,101.0,,,,False,False,62.22825
0,102,102,Probe,Probe,102.0,,,,False,False,3.414333
0,103,103,RecentScan,RecentScan,103.0,,,,False,False,56.76125
0,104,104,Update,Update,,,,,False,False,0.176542
0,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
0,106,106,Probe,Probe,106.0,,,,False,False,1.560708
0,107,107,Update,Update,,,,,False,False,0.102208
0,108,108,Probe,Probe,108.0,,,,False,False,2.422584
0,109,109,Update,Update,,,,,False,False,0.068834
0,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
0,111,111,Probe,Probe,111.0,,,,False,False,1.674
0,112,112,RecentScan,RecentScan,112.0,,,,False,False,58.111042
0,113,113,Probe,Probe,113.0,,,,False,False,2.619666
0,114,114,RecentScan,RecentScan,114.0,,,,False,False,60.191584
0,115,115,RecentScan,RecentScan,115.0,,,,False,False,58.945167
0,116,116,Probe,Probe,116.0,,,,False,False,2.094625
0,117,117,RecentScan,RecentScan,117.0,,,,False,False,59.770625
2,0,0,InitLoad,InitLoad,,,,,False,False,49.523167
2,1,1,MarkTs,BuildSnap,1.0,,,,False,False,0.001042
2,2,2,Update,Update,,,,,False,False,0.269916
2,3,3,MarkTs,BuildSnap,3.0,,,,False,False,0.0
2,4,4,RecentScan,RecentScan,4.0,,,,False,False,64.215083
2,5,5,Update,Update,,,,,False,False,0.37175
2,6,6,RecentScan,RecentScan,6.0,,,,False,False,62.197
2,7,7,MarkTs,BuildSnap,1.0,,,HistoryScan,True,False,163.427417
2,7,7,HistoryScan,HistoryScan,1.0,,,,True,False,61.870291
2,8,8,Update,Update,,,,,False,False,0.134083
2,9,9,MarkTs,BuildSnap,9.0,,,,False,False,0.0
2,10,10,RecentScan,RecentScan,10.0,,,,False,False,58.720333
2,11,11,Update,Update,,,,,False,False,0.266084
2,12,12,RecentScan,RecentScan,12.0,,,,False,False,60.498375
2,13,13,RecentScan,RecentScan,13.0,,,,False,False,59.769417
2,14,14,Probe,Probe,14.0,,,,False,False,1.295125
2,15,15,GbgCollect,GbgCollect,1.0,,,,False,False,0.093334
2,16,16,Update,Update,,,,,False,False,0.204958
2,17,17,MarkTs,BuildSnap,17.0,,,,False,False,0.0
2,18,18,Update,Update,,,,,False,False,0.119875
2,19,19,Probe,Probe,19.0,,,,False,False,1.945084
2,20,20,RecentScan,RecentScan,20.0,,,,False,False,59.156167
2,21,21,RecentScan,RecentScan,21.0,,,,False,False,58.567458
2,22,22,RecentScan,RecentScan,22.0,,,,False,False,59.38825
2,23,23,Probe,Probe,23.0,,,,False,False,2.082542
2,24,24,Probe,Probe,24.0,,,,False,False,1.871541
2,25,25,Probe,Probe,25.0,,,,False,False,2.411583
2,26,26,RecentScan,RecentScan,26.0,,,,False,False,58.7165
2,27,27,Probe,Probe,27.0,,,,False,False,2.707333
2,28,28,GbgCollect,GbgCollect,3.0,,,,False,False,0.0
2,29,29,RecentScan,RecentScan,29.0,,,,False,False,60.102
2,30,30,Update,Update,,,,,False,False,0.13575
2,31,31,MarkTs,BuildSnap,31.0,,,,False,False,0.0
2,32,32,Probe,Probe,32.0,,,,False,False,1.509167
2,33,33,Probe,Probe,33.0,,,,False,False,2.665625
2,34,34,Update,Update,,,,,False,False,0.10425
2,35,35,RecentScan,RecentScan,35.0,,,,False,False,59.579292
2,36,36,RecentScan,RecentScan,36.0,,,,False,False,60.618584
2,37,37,Update,Update,,,,,False,False,0.145167
2,38,38,MarkTs,BuildSnap,38.0,,,,False,False,0.0014579999999999999
2,39,39,GbgCollect,GbgCollect,9.0,,,,False,False,0.0
2,40,40,Probe,Probe,40.0,,,,False,False,2.975625
2,41,41,Update,Update,,,,,False,False,0.135084
2,42,42,RecentScan,RecentScan,42.0,,,,False,False,56.6405
2,43,43,Probe,Probe,43.0,,,,False,False,1.525875
2,44,44,Probe,Probe,44.0,,,,False,False,3.178875
2,45,45,Update,Update,,,,,False,False,0.06991599999999999
2,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
2,47,47,Probe,Probe,47.0,,,,False,False,2.406458
2,48,48,RecentScan,RecentScan,48.0,,,,False,False,58.06875
2,49,49,RecentScan,RecentScan,49.0,,,,False,False,60.638291
2,50,50,Probe,Probe,50.0,,,,False,False,2.567584
2,51,51,RecentScan,RecentScan,51.0,,,,False,False,59.609417
2,52,52,Update,Update,,,,,False,False,0.26841699999999996
2,53,53,Update,Update,,,,,False,False,0.185917
2,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
2,55,55,RecentScan,RecentScan,55.0,,,,False,False,58.002792
2,56,56,Update,Update,,,,,False,False,0.17325
2,57,57,Probe,Probe,57.0,,,,False,False,2.392625
2,58,58,RecentScan,RecentScan,58.0,,,,False,False,59.997583
2,59,59,Probe,Probe,59.0,,,,False,False,4.057625
2,60,60,RecentScan,RecentScan,60.0,,,,False,False,57.707541
2,61,61,RecentScan,RecentScan,61.0,,,,False,False,58.387292
2,62,62,Probe,Probe,62.0,,,,False,False,2.078917
2,63,63,Probe,Probe,63.0,,,,False,False,2.39275
2,64,64,Probe,Probe,64.0,,,,False,False,2.734417
2,65,65,Probe,Probe,65.0,,,,False,False,2.809666
2,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.0
2,67,67,Probe,Probe,67.0,,,,False,False,2.708666
2,68,68,RecentScan,RecentScan,68.0,,,,False,False,59.761125
2,69,69,Probe,Probe,69.0,,,,False,False,3.488708
2,70,70,RecentScan,RecentScan,70.0,,,,False,False,59.865625
2,71,71,Probe,Probe,71.0,,,,False,False,2.321459
2,72,72,RecentScan,RecentScan,72.0,,,,False,False,57.865
2,73,73,Probe,Probe,73.0,,,,False,False,3.402583
2,74,74,Probe,Probe,74.0,,,,False,False,3.557583
2,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
2,76,76,RecentScan,RecentScan,76.0,,,,False,False,55.3805
2,77,77,RecentScan,RecentScan,77.0,,,,False,False,60.197333
2,78,78,RecentScan,RecentScan,78.0,,,,False,False,59.801917
2,79,79,RecentScan,RecentScan,79.0,,,,False,False,60.233125
2,80,80,Probe,Probe,80.0,,,,False,False,1.994041
2,81,81,Update,Update,,,,,False,False,0.1085
2,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
2,83,83,Update,Update,,,,,False,False,0.124583
2,84,84,RecentScan,RecentScan,84.0,,,,False,False,55.468708
2,85,85,RecentScan,RecentScan,85.0,,,,False,False,59.560375
2,86,86,Probe,Probe,86.0,,,,False,False,2.767959
2,87,87,RecentScan,RecentScan,87.0,,,,False,False,59.58675
2,88,88,Probe,Probe,88.0,,,,False,False,2.738375
2,89,89,Probe,Probe,89.0,,,,False,False,3.035083
2,90,90,RecentScan,RecentScan,90.0,,,,False,False,58.484875
2,91,91,Update,Update,,,,,False,False,0.1655
2,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
2,93,93,Probe,Probe,93.0,,,,False,False,1.731958
2,94,94,RecentScan,RecentScan,94.0,,,,False,False,56.702083
2,95,95,Update,Update,,,,,False,False,0.172791
2,96,96,RecentScan,RecentScan,96.0,,,,False,False,59.695208
2,97,97,Probe,Probe,97.0,,,,False,False,2.072708
2,98,98,Probe,Probe,98.0,,,,False,False,3.095541
2,99,99,RecentScan,RecentScan,99.0,,,,False,False,60.652708
2,100,100,Probe,Probe,100.0,,,,False,False,2.086833
2,101,101,RecentScan,RecentScan,101.0,,,,False,False,56.114459
2,102,102,Probe,Probe,102.0,,,,False,False,3.6715
2,103,103,RecentScan,RecentScan,103.0,,,,False,False,59.095833
2,104,104,Update,Update,,,,,False,False,0.202959
2,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
2,106,106,Probe,Probe,106.0,,,,False,False,1.624458
2,107,107,Update,Update,,,,,False,False,0.115917
2,108,108,Probe,Probe,108.0,,,,False,False,2.437333
2,109,109,Update,Update,,,,,False,False,0.076125
2,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
2,111,111,Probe,Probe,111.0,,,,False,False,1.647417
2,112,112,RecentScan,RecentScan,112.0,,,,False,False,60.580333
2,113,113,Probe,Probe,113.0,,,,False,False,2.595584
2,114,114,RecentScan,RecentScan,114.0,,,,False,False,57.808292
2,115,115,RecentScan,RecentScan,115.0,,,,False,False,58.956083
2,116,116,Probe,Probe,116.0,,,,False,False,1.988958
2,117,117,RecentScan,RecentScan,117.0,,,,False,False,60.028959
4,0,0,InitLoad,InitLoad,,,,,False,False,61.859458
4,1,1,MarkTs,BuildSnap,1.0,,,,False,False,0.001333
4,2,2,Update,Update,,,,,False,False,0.298625
4,3,3,MarkTs,BuildSnap,3.0,,,,False,False,0.0
4,4,4,RecentScan,RecentScan,4.0,,,,False,False,61.498458
4,5,5,Update,Update,,,,,False,False,0.282333
4,6,6,RecentScan,RecentScan,6.0,,,,False,False,60.0985
4,7,7,MarkTs,BuildSnap,1.0,,,HistoryScan,True,False,177.496166
4,7,7,HistoryScan,HistoryScan,1.0,,,,True,False,63.240125
4,8,8,Update,Update,,,,,False,False,0.135416
4,9,9,MarkTs,BuildSnap,9.0,,,,False,False,0.0
4,10,10,RecentScan,RecentScan,10.0,,,,False,False,61.081417
4,11,11,Update,Update,,,,,False,False,0.276792
4,12,12,RecentScan,RecentScan,12.0,,,,False,False,58.96325
4,13,13,RecentScan,RecentScan,13.0,,,,False,False,60.029125
4,14,14,Probe,Probe,14.0,,,,False,False,1.249333
4,15,15,GbgCollect,GbgCollect,1.0,,,,False,False,0.104875
4,16,16,Update,Update,,,,,False,False,0.195208
4,17,17,MarkTs,BuildSnap,17.0,,,,False,False,0.0
4,18,18,Update,Update,,,,,False,False,0.11983400000000001
4,19,19,Probe,Probe,19.0,,,,False,False,1.929542
4,20,20,RecentScan,RecentScan,20.0,,,,False,False,64.193375
4,21,21,RecentScan,RecentScan,21.0,,,,False,False,58.297917
4,22,22,RecentScan,RecentScan,22.0,,,,False,False,58.315875
4,23,23,Probe,Probe,23.0,,,,False,False,2.080042
4,24,24,Probe,Probe,24.0,,,,False,False,1.823417
4,25,25,Probe,Probe,25.0,,,,False,False,2.267042
4,26,26,RecentScan,RecentScan,26.0,,,,False,False,59.400417
4,27,27,Probe,Probe,27.0,,,,False,False,2.645917
4,28,28,GbgCollect,GbgCollect,3.0,,,,False,False,0.0
4,29,29,RecentScan,RecentScan,29.0,,,,False,False,59.294666
4,30,30,Update,Update,,,,,False,False,0.175875
4,31,31,MarkTs,BuildSnap,31.0,,,,False,False,0.0
4,32,32,Probe,Probe,32.0,,,,False,False,1.577875
4,33,33,Probe,Probe,33.0,,,,False,False,2.353125
4,34,34,Update,Update,,,,,False,False,0.104958
4,35,35,RecentScan,RecentScan,35.0,,,,False,False,56.108583
4,36,36,RecentScan,RecentScan,36.0,,,,False,False,60.345833
4,37,37,Update,Update,,,,,False,False,0.153417
4,38,38,MarkTs,BuildSnap,38.0,,,,False,False,0.001125
4,39,39,GbgCollect,GbgCollect,9.0,,,,False,False,0.0
4,40,40,Probe,Probe,40.0,,,,False,False,2.831333
4,41,41,Update,Update,,,,,False,False,0.140709
4,42,42,RecentScan,RecentScan,42.0,,,,False,False,55.6845
4,43,43,Probe,Probe,43.0,,,,False,False,1.454209
4,44,44,Probe,Probe,44.0,,,,False,False,3.238875
4,45,45,Update,Update,,,,,False,False,0.071791
4,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
4,47,47,Probe,Probe,47.0,,,,False,False,2.382916
4,48,48,RecentScan,RecentScan,48.0,,,,False,False,54.981333
4,49,49,RecentScan,RecentScan,49.0,,,,False,False,55.414125
4,50,50,Probe,Probe,50.0,,,,False,False,2.538083
4,51,51,RecentScan,RecentScan,51.0,,,,False,False,54.509167
4,52,52,Update,Update,,,,,False,False,0.254584
4,53,53,Update,Update,,,,,False,False,0.183792
4,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
4,55,55,RecentScan,RecentScan,55.0,,,,False,False,55.703792
4,56,56,Update,Update,,,,,False,False,0.203375
4,57,57,Probe,Probe,57.0,,,,False,False,2.349125
4,58,58,RecentScan,RecentScan,58.0,,,,False,False,56.320875
4,59,59,Probe,Probe,59.0,,,,False,False,3.854208
4,60,60,RecentScan,RecentScan,60.0,,,,False,False,59.662125
4,61,61,RecentScan,RecentScan,61.0,,,,False,False,60.29525
4,62,62,Probe,Probe,62.0,,,,False,False,2.213583
4,63,63,Probe,Probe,63.0,,,,False,False,2.369125
4,64,64,Probe,Probe,64.0,,,,False,False,2.910084
4,65,65,Probe,Probe,65.0,,,,False,False,3.199917
4,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.0
4,67,67,Probe,Probe,67.0,,,,False,False,2.81325
4,68,68,RecentScan,RecentScan,68.0,,,,False,False,63.043541
4,69,69,Probe,Probe,69.0,,,,False,False,3.763958
4,70,70,RecentScan,RecentScan,70.0,,,,False,False,69.854541
4,71,71,Probe,Probe,71.0,,,,False,False,3.0475
4,72,72,RecentScan,RecentScan,72.0,,,,False,False,65.60525
4,73,73,Probe,Probe,73.0,,,,False,False,3.4875
4,74,74,Probe,Probe,74.0,,,,False,False,3.994958
4,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
4,76,76,RecentScan,RecentScan,76.0,,,,False,False,62.645792
4,77,77,RecentScan,RecentScan,77.0,,,,False,False,59.303792
4,78,78,RecentScan,RecentScan,78.0,,,,False,False,63.980375
4,79,79,RecentScan,RecentScan,79.0,,,,False,False,62.542541
4,80,80,Probe,Probe,80.0,,,,False,False,2.171041
4,81,81,Update,Update,,,,,False,False,0.13625
4,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
4,83,83,Update,Update,,,,,False,False,0.13775
4,84,84,RecentScan,RecentScan,84.0,,,,False,False,63.82
4,85,85,RecentScan,RecentScan,85.0,,,,False,False,60.410333
4,86,86,Probe,Probe,86.0,,,,False,False,2.768833
4,87,87,RecentScan,RecentScan,87.0,,,,False,False,63.391875
4,88,88,Probe,Probe,88.0,,,,False,False,2.903709
4,89,89,Probe,Probe,89.0,,,,False,False,4.049375
4,90,90,RecentScan,RecentScan,90.0,,,,False,False,58.02525
4,91,91,Update,Update,,,,,False,False,0.166292
4,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
4,93,93,Probe,Probe,93.0,,,,False,False,1.768083
4,94,94,RecentScan,RecentScan,94.0,,,,False,False,55.379417
4,95,95,Update,Update,,,,,False,False,0.18175
4,96,96,RecentScan,RecentScan,96.0,,,,False,False,58.009125
4,97,97,Probe,Probe,97.0,,,,False,False,2.142459
4,98,98,Probe,Probe,98.0,,,,False,False,3.101
4,99,99,RecentScan,RecentScan,99.0,,,,False,False,56.922083
4,100,100,Probe,Probe,100.0,,,,False,False,2.191875
4,101,101,RecentScan,RecentScan,101.0,,,,False,False,56.524208
4,102,102,Probe,Probe,102.0,,,,False,False,3.430208
4,103,103,RecentScan,RecentScan,103.0,,,,False,False,55.736334
4,104,104,Update,Update,,,,,False,False,0.193083
4,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
4,106,106,Probe,Probe,106.0,,,,False,False,1.626708
4,107,107,Update,Update,,,,,False,False,0.1175
4,108,108,Probe,Probe,108.0,,,,False,False,2.3805
4,109,109,Update,Update,,,,,False,False,0.083167
4,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
4,111,111,Probe,Probe,111.0,,,,False,False,1.731125
4,112,112,RecentScan,RecentScan,112.0,,,,False,False,56.695333
4,113,113,Probe,Probe,113.0,,,,False,False,2.777542
4,114,114,RecentScan,RecentScan,114.0,,,,False,False,60.283875
4,115,115,RecentScan,RecentScan,115.0,,,,False,False,59.7015
4,116,116,Probe,Probe,116.0,,,,False,False,2.196417
4,117,117,RecentScan,RecentScan,117.0,,,,False,False,56.477375
