trial,idx,tx_id,tx_type_raw,tx_type,read_ts,from_ts,to_ts,build_reason,is_untimed_prime,is_actual_build,duration_ms
0,38,38,MarkTs,BuildSnap,38.0,,,,False,False,0.001083
0,39,39,GbgCollect,GbgCollect,9.0,,,,False,False,0.106167
0,40,40,Probe,Probe,40.0,,,,False,False,3.138917
0,41,41,Update,Update,,,,,False,False,0.154708
0,42,42,RecentScan,RecentScan,42.0,,,,False,False,59.743459
0,43,43,Probe,Probe,43.0,,,,False,False,1.700209
0,44,44,Probe,Probe,44.0,,,,False,False,3.465958
0,45,45,Update,Update,,,,,False,False,0.077083
0,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
0,47,47,Probe,Probe,47.0,,,,False,False,2.822875
0,48,48,RecentScan,RecentScan,48.0,,,,False,False,61.627292
0,49,49,RecentScan,RecentScan,49.0,,,,False,False,61.457916
0,50,50,Probe,Probe,50.0,,,,False,False,2.986708
0,51,51,RecentScan,RecentScan,51.0,,,,False,False,61.193666
0,52,52,Update,Update,,,,,False,False,0.293875
0,53,53,Update,Update,,,,,False,False,0.214084
0,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
0,55,55,RecentScan,RecentScan,55.0,,,,False,False,61.003208
0,56,56,Update,Update,,,,,False,False,0.192125
0,57,57,Probe,Probe,57.0,,,,False,False,2.414292
0,58,58,RecentScan,RecentScan,58.0,,,,False,False,59.297833
0,59,59,Probe,Probe,59.0,,,,False,False,3.979334
0,60,60,RecentScan,RecentScan,60.0,,,,False,False,61.974875
0,61,61,RecentScan,RecentScan,61.0,,,,False,False,64.440666
0,62,62,Probe,Probe,62.0,,,,False,False,2.48325
0,63,63,Probe,Probe,63.0,,,,False,False,2.948375
0,64,64,Probe,Probe,64.0,,,,False,False,2.906708
0,65,65,Probe,Probe,65.0,,,,False,False,3.325709
0,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.097917
0,67,67,Probe,Probe,67.0,,,,False,False,2.913541
0,68,68,RecentScan,RecentScan,68.0,,,,False,False,60.698292
0,69,69,Probe,Probe,69.0,,,,False,False,3.476708
0,70,70,RecentScan,RecentScan,70.0,,,,False,False,59.707542
0,71,71,Probe,Probe,71.0,,,,False,False,2.077083
0,72,72,RecentScan,RecentScan,72.0,,,,False,False,61.282375
0,73,73,Probe,Probe,73.0,,,,False,False,3.474375
0,74,74,Probe,Probe,74.0,,,,False,False,3.126791
0,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
0,76,76,RecentScan,RecentScan,76.0,,,,False,False,60.378167
0,77,77,RecentScan,RecentScan,77.0,,,,False,False,61.347958
0,78,78,RecentScan,RecentScan,78.0,,,,False,False,60.204334
0,79,79,RecentScan,RecentScan,79.0,,,,False,False,60.050458
0,80,80,Probe,Probe,80.0,,,,False,False,2.127791
0,81,81,Update,Update,,,,,False,False,0.120375
0,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
0,83,83,Update,Update,,,,,False,False,0.136834
0,84,84,RecentScan,RecentScan,84.0,,,,False,False,58.883833
0,85,85,RecentScan,RecentScan,85.0,,,,False,False,59.9645
0,86,86,Probe,Probe,86.0,,,,False,False,2.923917
0,87,87,RecentScan,RecentScan,87.0,,,,False,False,62.75925
0,88,88,Probe,Probe,88.0,,,,False,False,2.689666
0,89,89,Probe,Probe,89.0,,,,False,False,3.001416
0,90,90,RecentScan,RecentScan,90.0,,,,False,False,59.392166
0,91,91,Update,Update,,,,,False,False,0.164708
0,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
0,93,93,Probe,Probe,93.0,,,,False,False,1.935959
0,94,94,RecentScan,RecentScan,94.0,,,,False,False,60.379583
0,95,95,Update,Update,,,,,False,False,0.192083
0,96,96,RecentScan,RecentScan,96.0,,,,False,False,59.975959
0,97,97,Probe,Probe,97.0,,,,False,False,2.1025
0,98,98,Probe,Probe,98.0,,,,False,False,2.905334
0,99,99,RecentScan,RecentScan,99.0,,,,False,False,60.136084
0,100,100,Probe,Probe,100.0,,,,False,False,2.033667
0,101,101,RecentScan,RecentScan,101.0,,,,False,False,61.542875
0,102,102,Probe,Probe,102.0,,,,False,False,3.53
0,103,103,RecentScan,RecentScan,103.0,,,,False,False,58.039542
0,104,104,Update,Update,,,,,False,False,0.215417
0,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
0,106,106,Probe,Probe,106.0,,,,False,False,1.758959
0,107,107,Update,Update,,,,,False,False,0.12525
0,108,108,Probe,Probe,108.0,,,,False,False,2.554458
0,109,109,Update,Update,,,,,False,False,0.087208
0,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
0,111,111,Probe,Probe,111.0,,,,False,False,1.945208
0,112,112,RecentScan,RecentScan,112.0,,,,False,False,59.622708
0,113,113,Probe,Probe,113.0,,,,False,False,2.649375
0,114,114,RecentScan,RecentScan,114.0,,,,False,False,61.629042
0,115,115,RecentScan,RecentScan,115.0,,,,False,False,60.857667
0,116,116,Probe,Probe,116.0,,,,False,False,2.140375
0,117,117,RecentScan,RecentScan,117.0,,,,False,False,63.17925
2,0,0,InitLoad,InitLoad,,,,,False,False,48.786291
2,1,1,MarkTs,BuildSnap,1.0,,,,False,False,0.001125
2,2,2,Update,Update,,,,,False,False,0.290666
2,3,3,MarkTs,BuildSnap,3.0,,,,False,False,0.0
2,4,4,RecentScan,RecentScan,4.0,,,,False,False,64.237125
2,5,5,Update,Update,,,,,False,False,0.26891699999999996
2,6,6,RecentScan,RecentScan,6.0,,,,False,False,60.017375
2,7,7,MarkTs,BuildSnap,1.0,,,HistoryScan,True,False,164.606458
2,7,7,HistoryScan,HistoryScan,1.0,,,,True,False,63.272542
2,8,8,Update,Update,,,,,False,False,0.131875
2,9,9,MarkTs,BuildSnap,9.0,,,,False,False,0.0
2,10,10,MarkTs,BuildSnap,3.0,,,HistoryScan,False,True,165.00375
2,10,10,HistoryScan,HistoryScan,3.0,,,,False,False,62.010583
2,11,11,Update,Update,,,,,False,False,0.31325
2,12,12,MarkTs,BuildSnap,9.0,,,HistoryScan,False,True,172.25525
2,12,12,HistoryScan,HistoryScan,9.0,,,,False,False,63.821
2,13,13,HistoryScan,HistoryScan,1.0,,,,False,False,59.38175
2,14,14,Probe,Probe,3.0,,,,False,False,1.427459
2,15,15,GbgCollect,GbgCollect,1.0,,,,False,False,0.082833
2,16,16,Update,Update,,,,,False,False,0.247792
2,17,17,MarkTs,BuildSnap,17.0,,,,False,False,0.0
2,18,18,Update,Update,,,,,False,False,0.129
2,19,19,MarkTs,BuildSnap,17.0,,,Probe,False,True,166.548416
2,19,19,Probe,Probe,17.0,,,,False,False,2.731875
2,20,20,RecentScan,RecentScan,20.0,,,,False,False,58.903958
2,21,21,RecentScan,RecentScan,21.0,,,,False,False,61.834084
2,22,22,RecentScan,RecentScan,22.0,,,,False,False,60.47125
2,23,23,Probe,Probe,23.0,,,,False,False,2.074667
2,24,24,Probe,Probe,24.0,,,,False,False,1.867375
2,25,25,Probe,Probe,25.0,,,,False,False,2.547791
2,26,26,RecentScan,RecentScan,26.0,,,,False,False,62.473708
2,27,27,Probe,Probe,27.0,,,,False,False,3.072083
2,28,28,GbgCollect,GbgCollect,3.0,,,,False,False,0.083167
2,29,29,RecentScan,RecentScan,29.0,,,,False,False,61.892
2,30,30,Update,Update,,,,,False,False,0.149125
2,31,31,MarkTs,BuildSnap,31.0,,,,False,False,0.0
2,32,32,Probe,Probe,32.0,,,,False,False,1.421791
2,33,33,Probe,Probe,33.0,,,,False,False,2.597834
2,34,34,Update,Update,,,,,False,False,0.140375
2,35,35,RecentScan,RecentScan,35.0,,,,False,False,62.941083
2,36,36,RecentScan,RecentScan,36.0,,,,False,False,62.153709
2,37,37,Update,Update,,,,,False,False,0.162042
2,38,38,MarkTs,BuildSnap,38.0,,,,False,False,0.0
2,39,39,GbgCollect,GbgCollect,9.0,,,,False,False,0.104375
2,40,40,Probe,Probe,40.0,,,,False,False,3.164
2,41,41,Update,Update,,,,,False,False,0.168708
2,42,42,RecentScan,RecentScan,42.0,,,,False,False,61.115916
2,43,43,Probe,Probe,43.0,,,,False,False,1.511875
2,44,44,Probe,Probe,44.0,,,,False,False,3.348833
2,45,45,Update,Update,,,,,False,False,0.075959
2,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
2,47,47,Probe,Probe,47.0,,,,False,False,2.490292
2,48,48,RecentScan,RecentScan,48.0,,,,False,False,59.391
2,49,49,RecentScan,RecentScan,49.0,,,,False,False,62.771417
2,50,50,Probe,Probe,50.0,,,,False,False,2.585875
2,51,51,RecentScan,RecentScan,51.0,,,,False,False,64.797541
2,52,52,Update,Update,,,,,False,False,0.292792
2,53,53,Update,Update,,,,,False,False,0.211583
2,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
2,55,55,RecentScan,RecentScan,55.0,,,,False,False,61.654
2,56,56,Update,Update,,,,,False,False,0.195917
2,57,57,Probe,Probe,57.0,,,,False,False,2.765125
2,58,58,RecentScan,RecentScan,58.0,,,,False,False,59.371708
2,59,59,Probe,Probe,59.0,,,,False,False,4.252125
2,60,60,RecentScan,RecentScan,60.0,,,,False,False,63.136208
2,61,61,RecentScan,RecentScan,61.0,,,,False,False,60.186833
2,62,62,Probe,Probe,62.0,,,,False,False,2.2235
2,63,63,Probe,Probe,63.0,,,,False,False,2.285125
2,64,64,Probe,Probe,64.0,,,,False,False,2.832208
2,65,65,Probe,Probe,65.0,,,,False,False,3.174833
2,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.082875
2,67,67,Probe,Probe,67.0,,,,False,False,2.847792
2,68,68,RecentScan,RecentScan,68.0,,,,False,False,63.376667
2,69,69,Probe,Probe,69.0,,,,False,False,3.700458
2,70,70,RecentScan,RecentScan,70.0,,,,False,False,61.605625
2,71,71,Probe,Probe,71.0,,,,False,False,2.153458
2,72,72,RecentScan,RecentScan,72.0,,,,False,False,61.086292
2,73,73,Probe,Probe,73.0,,,,False,False,3.360208
2,74,74,Probe,Probe,74.0,,,,False,False,3.432333
2,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
2,76,76,RecentScan,RecentScan,76.0,,,,False,False,60.580792
2,77,77,RecentScan,RecentScan,77.0,,,,False,False,58.41375
2,78,78,RecentScan,RecentScan,78.0,,,,False,False,60.74775
2,79,79,RecentScan,RecentScan,79.0,,,,False,False,62.004417
2,80,80,Probe,Probe,80.0,,,,False,False,2.182
2,81,81,Update,Update,,,,,False,False,0.11825
2,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
2,83,83,Update,Update,,,,,False,False,0.143292
2,84,84,RecentScan,RecentScan,84.0,,,,False,False,59.375583
2,85,85,RecentScan,RecentScan,85.0,,,,False,False,59.969541
2,86,86,Probe,Probe,86.0,,,,False,False,2.891667
2,87,87,RecentScan,RecentScan,87.0,,,,False,False,57.937792
2,88,88,Probe,Probe,88.0,,,,False,False,2.799583
2,89,89,Probe,Probe,89.0,,,,False,False,3.095625
2,90,90,RecentScan,RecentScan,90.0,,,,False,False,60.858833
2,91,91,Update,Update,,,,,False,False,0.181667
2,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
2,93,93,Probe,Probe,93.0,,,,False,False,1.706458
2,94,94,RecentScan,RecentScan,94.0,,,,False,False,59.900542
2,95,95,Update,Update,,,,,False,False,0.198417
2,96,96,RecentScan,RecentScan,96.0,,,,False,False,58.020875
2,97,97,Probe,Probe,97.0,,,,False,False,2.186416
2,98,98,Probe,Probe,98.0,,,,False,False,3.168917
2,99,99,RecentScan,RecentScan,99.0,,,,False,False,60.565459
2,100,100,Probe,Probe,100.0,,,,False,False,2.074917
2,101,101,RecentScan,RecentScan,101.0,,,,False,False,66.483792
2,102,102,Probe,Probe,102.0,,,,False,False,3.547666
2,103,103,RecentScan,RecentScan,103.0,,,,False,False,62.009292
2,104,104,Update,Update,,,,,False,False,0.223167
2,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
2,106,106,Probe,Probe,106.0,,,,False,False,1.665583
2,107,107,Update,Update,,,,,False,False,0.126708
2,108,108,Probe,Probe,108.0,,,,False,False,2.556792
2,109,109,Update,Update,,,,,False,False,0.08675
2,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
2,111,111,Probe,Probe,111.0,,,,False,False,1.731666
2,112,112,RecentScan,RecentScan,112.0,,,,False,False,60.70725
2,113,113,Probe,Probe,113.0,,,,False,False,2.665542
2,114,114,RecentScan,RecentScan,114.0,,,,False,False,60.499333
2,115,115,RecentScan,RecentScan,115.0,,,,False,False,60.431
2,116,116,Probe,Probe,116.0,,,,False,False,1.996125
2,117,117,RecentScan,RecentScan,117.0,,,,False,False,57.488458
4,0,0,InitLoad,InitLoad,,,,,False,False,48.091792
4,1,1,MarkTs,BuildSnap,1.0,,,,False,False,0.0
4,2,2,Update,Update,,,,,False,False,0.273083
4,3,3,MarkTs,BuildSnap,3.0,,,,False,False,0.0
4,4,4,RecentScan,RecentScan,4.0,,,,False,False,65.275667
4,5,5,Update,Update,,,,,False,False,0.258791
4,6,6,RecentScan,RecentScan,6.0,,,,False,False,65.035
4,7,7,MarkTs,BuildSnap,1.0,,,HistoryScan,True,False,162.595834
4,7,7,HistoryScan,HistoryScan,1.0,,,,True,False,60.461292
4,8,8,Update,Update,,,,,False,False,0.136625
4,9,9,MarkTs,BuildSnap,9.0,,,,False,False,0.0
4,10,10,MarkTs,BuildSnap,3.0,,,HistoryScan,False,True,171.49625
4,10,10,HistoryScan,HistoryScan,3.0,,,,False,False,60.007333
4,11,11,Update,Update,,,,,False,False,0.2875
4,12,12,MarkTs,BuildSnap,9.0,,,HistoryScan,False,True,159.606583
4,12,12,HistoryScan,HistoryScan,9.0,,,,False,False,64.515208
4,13,13,HistoryScan,HistoryScan,1.0,,,,False,False,63.978625
4,14,14,Probe,Probe,3.0,,,,False,False,1.438208
4,15,15,GbgCollect,GbgCollect,1.0,,,,False,False,0.082875
4,16,16,Update,Update,,,,,False,False,0.2525
4,17,17,MarkTs,BuildSnap,17.0,,,,False,False,0.0
4,18,18,Update,Update,,,,,False,False,0.132041
4,19,19,MarkTs,BuildSnap,17.0,,,Probe,False,True,173.460917
4,19,19,Probe,Probe,17.0,,,,False,False,2.7895
4,20,20,RecentScan,RecentScan,20.0,,,,False,False,58.672917
4,21,21,RecentScan,RecentScan,21.0,,,,False,False,61.57975
4,22,22,RecentScan,RecentScan,22.0,,,,False,False,61.964792
4,23,23,Probe,Probe,23.0,,,,False,False,1.954667
4,24,24,Probe,Probe,24.0,,,,False,False,1.699875
4,25,25,Probe,Probe,25.0,,,,False,False,2.284542
4,26,26,RecentScan,RecentScan,26.0,,,,False,False,61.255416
4,27,27,Probe,Probe,27.0,,,,False,False,2.864417
4,28,28,GbgCollect,GbgCollect,3.0,,,,False,False,0.111417
4,29,29,RecentScan,RecentScan,29.0,,,,False,False,59.519458
4,30,30,Update,Update,,,,,False,False,0.139875
4,31,31,MarkTs,BuildSnap,31.0,,,,False,False,0.0
4,32,32,Probe,Probe,32.0,,,,False,False,1.614958
4,33,33,Probe,Probe,33.0,,,,False,False,2.595625
4,34,34,Update,Update,,,,,False,False,0.11075
4,35,35,RecentScan,RecentScan,35.0,,,,False,False,58.351333
4,36,36,RecentScan,RecentScan,36.0,,,,False,False,60.774292
4,37,37,Update,Update,,,,,False,False,0.168625
4,38,38,MarkTs,BuildSnap,38.0,,,,False,False,0.0
4,39,39,GbgCollect,GbgCollect,9.0,,,,False,False,0.099792
4,40,40,Probe,Probe,40.0,,,,False,False,2.845
4,41,41,Update,Update,,,,,False,False,0.153458
4,42,42,RecentScan,RecentScan,42.0,,,,False,False,58.985917
4,43,43,Probe,Probe,43.0,,,,False,False,1.542458
4,44,44,Probe,Probe,44.0,,,,False,False,3.072833
4,45,45,Update,Update,,,,,False,False,0.074625
4,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
4,47,47,Probe,Probe,47.0,,,,False,False,2.358875
4,48,48,RecentScan,RecentScan,48.0,,,,False,False,59.743083
4,49,49,RecentScan,RecentScan,49.0,,,,False,False,64.009208
4,50,50,Probe,Probe,50.0,,,,False,False,2.820875
4,51,51,RecentScan,RecentScan,51.0,,,,False,False,62.795875
4,52,52,Update,Update,,,,,False,False,0.268875
4,53,53,Update,Update,,,,,False,False,0.19675
4,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
4,55,55,RecentScan,RecentScan,55.0,,,,False,False,59.881791
4,56,56,Update,Update,,,,,False,False,0.191208
4,57,57,Probe,Probe,57.0,,,,False,False,2.555542
4,58,58,RecentScan,RecentScan,58.0,,,,False,False,60.269792
4,59,59,Probe,Probe,59.0,,,,False,False,4.2735
4,60,60,RecentScan,RecentScan,60.0,,,,False,False,62.725542
4,61,61,RecentScan,RecentScan,61.0,,,,False,False,62.40075
4,62,62,Probe,Probe,62.0,,,,False,False,2.078334
4,63,63,Probe,Probe,63.0,,,,False,False,2.208875
4,64,64,Probe,Probe,64.0,,,,False,False,2.64875
4,65,65,Probe,Probe,65.0,,,,False,False,3.044292
4,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.107709
4,67,67,Probe,Probe,67.0,,,,False,False,2.700958
4,68,68,RecentScan,RecentScan,68.0,,,,False,False,59.905292
4,69,69,Probe,Probe,69.0,,,,False,False,3.643334
4,70,70,RecentScan,RecentScan,70.0,,,,False,False,60.828709
4,71,71,Probe,Probe,71.0,,,,False,False,2.0265
4,72,72,RecentScan,RecentScan,72.0,,,,False,False,59.046667
4,73,73,Probe,Probe,73.0,,,,False,False,3.4235
4,74,74,Probe,Probe,74.0,,,,False,False,3.426792
4,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
4,76,76,RecentScan,RecentScan,76.0,,,,False,False,61.149542
4,77,77,RecentScan,RecentScan,77.0,,,,False,False,60.326834
4,78,78,RecentScan,RecentScan,78.0,,,,False,False,59.886166
4,79,79,RecentScan,RecentScan,79.0,,,,False,False,61.983625
4,80,80,Probe,Probe,80.0,,,,False,False,2.07325
4,81,81,Update,Update,,,,,False,False,0.119333
4,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
4,83,83,Update,Update,,,,,False,False,0.137666
4,84,84,RecentScan,RecentScan,84.0,,,,False,False,59.604125
4,85,85,RecentScan,RecentScan,85.0,,,,False,False,60.501209
4,86,86,Probe,Probe,86.0,,,,False,False,2.821
4,87,87,RecentScan,RecentScan,87.0,,,,False,False,61.470375
4,88,88,Probe,Probe,88.0,,,,False,False,2.64
4,89,89,Probe,Probe,89.0,,,,False,False,2.8675
4,90,90,RecentScan,RecentScan,90.0,,,,False,False,60.22575
4,91,91,Update,Update,,,,,False,False,0.176
4,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
4,93,93,Probe,Probe,93.0,,,,False,False,1.737792
4,94,94,RecentScan,RecentScan,94.0,,,,False,False,57.406667
4,95,95,Update,Update,,,,,False,False,0.193833
4,96,96,RecentScan,RecentScan,96.0,,,,False,False,58.445083
4,97,97,Probe,Probe,97.0,,,,False,False,2.238042
4,98,98,Probe,Probe,98.0,,,,False,False,3.075291
4,99,99,RecentScan,RecentScan,99.0,,,,False,False,59.476792
4,100,100,Probe,Probe,100.0,,,,False,False,2.29425
4,101,101,RecentScan,RecentScan,101.0,,,,False,False,61.653792
4,102,102,Probe,Probe,102.0,,,,False,False,3.286875
4,103,103,RecentScan,RecentScan,103.0,,,,False,False,60.141833
4,104,104,Update,Update,,,,,False,False,0.223167
4,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
4,106,106,Probe,Probe,106.0,,,,False,False,1.62175
4,107,107,Update,Update,,,,,False,False,0.123292
4,108,108,Probe,Probe,108.0,,,,False,False,2.299375
4,109,109,Update,Update,,,,,False,False,0.082583
4,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
4,111,111,Probe,Probe,111.0,,,,False,False,1.685667
4,112,112,RecentScan,RecentScan,112.0,,,,False,False,59.530458
4,113,113,Probe,Probe,113.0,,,,False,False,2.590625
4,114,114,RecentScan,RecentScan,114.0,,,,False,False,58.584834
4,115,115,RecentScan,RecentScan,115.0,,,,False,False,58.357333
4,116,116,Probe,Probe,116.0,,,,False,False,2.155792
4,117,117,RecentScan,RecentScan,117.0,,,,False,False,59.221
